DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20170202;28,2;64;6;0;83,17249365;34,40834908;150,3997304;2,233547401;43,77796483;6,122742064
20170203;31,2;50;4;0;88,2231639;37,62009958;159,0197304;4,06423777;47,27813317;10,87912107
20170204;30,5;66;12;0;87,93379201;39,75675886;167,5137304;5,834499644;49,90380342;14,93431433
20170205;24,9;59;26;20;69,12025344;17,80312382;131,5722505;2,254291777;26,60604576;4,390640225
20170206;22,9;54;13;0;83,20834615;19,99864862;138,6982505;3,192734269;29,39960738;6,624613359
20170207;24,6;55;5;0;86,26371565;22,29858017;146,1302505;3,233058235;32,28205228;7,103092582
20170208;25,9;58;15;0;86,86908355;24,55376597;153,7962505;5,829528916;35,0986659;12,31104274
20170209;29,3;55;7;0;87,86192593;27,27430757;162,0742505;4,488844313;38,39540159;10,46967585
20170210;27,1;76;12;6;63,20070912;17,50239525;159,1518508;0,892750796;27,45619502;0,993563322
20170211;27,9;76;10;38;49,40156816;8,025386639;87,06061275;0,252166277;13,04459432;0,176512813
20170212;21,8;93;0;184;7,100719066;3,26485658;6,928;2,51248E-07;3,189310658;9,04443E-08
20170213;21,4;92;12;14;17,4089117;1,350993598;6,856;8,40583E-05;1,810216758;2,53164E-05
20170214;25,5;84;0;6,5;18,07674885;0,891773006;7,594;6,06418E-05;1,378769426;1,7051E-05
20170215;27,9;69;2;0,2;52,40021092;2,679614306;15,62;0,238724829;3,750661623;0,091288653
20170216;31,4;60;0;0;72,80743564;5,264924306;24,276;0,69069008;6,827834902;0,342684731
20170217;26,4;81;9;3;62,93032447;4,184711144;29,48827042;0,75767412;6,177709373;0,358470901
20170218;19,7;91;8;76;20,70995378;1,688436412;6,55;0,000255999;2,053507573;7,98827E-05
20170219;25,5;82;4;4,81;34,8462287;1,256927259;8,733437207;0,014343695;1,848690034;0,004344882
20170220;31,6;69;3;2,5;60,45601013;2,293614404;17,42543721;0,489701206;3,451480386;0,181452818
20170221;30,7;72;6;10;56,7302345;2,288624521;11,75574893;0,438102017;3,07879129;0,155736414
20170222;30,3;69;9;1,6;74,35976389;3,723265311;20,21374893;1,165506684;5,098663641;0,505635719
20170223;30,9;65;7;0;84,04587435;5,950609311;28,77974893;2,634442726;7,845701581;2,188578208
20170224;32,1;64;6;0,2;86,40386836;8,327503551;37,56174893;3,468042118;10,7157546;3,838247804
20170225;32,9;69;5;0;86,45203857;10,42359335;46,48774893;3,320177486;13,35882059;4,197554507
20170226;29,7;74;12;0;86,23866745;12,01614431;54,83774893;4,583933228;15,52669604;6,351221065
20170227;30,9;66;9;0;86,36437805;14,17984991;63,40374893;4,011448271;18,18968053;6,13334568
20170228;30,8;65;10;0;86,52447827;16,40023346;71,95174893;4,315290967;20,89422066;7,119821268
20170301;28,7;80;6;0,2;84,88040027;17,43875154;78,82174893;2,804591825;22,45659701;4,913682819
20170302;31,3;67;13;0;86,05770376;19,30181116;86,15974893;4,699553539;24,74497862;8,466274491
20170303;25,8;81;8;0;84,22085973;20,19239269;92,50774893;2,83627605;26,12727289;5,486513065
20170304;24,6;79;10;0;84,26722952;21,13280914;98,63974893;3,156572259;27,52374206;6,289193184
20170305;25;72;12;0;84,31469432;22,40621353;104,8437489;3,513590878;29,20753326;7,205749388
20170306;27,3;60;3;0;86,18612677;24,38567081;111,4617489;2,891383274;31,5273878;6,308677674
20170307;28,4;57;12;0;87,3590139;26,59600669;118,2777489;5,374055609;34,05048267;11,3394255
20170308;28,4;70;5;0;86,89049989;28,13810149;125,0937489;3,533114719;36,02045196;8,223504319
20170309;18,8;90;0;70;15,31657441;8,848211495;5,088;1,84297E-05;8,259616296;1,00526E-05
20170310;24,7;45;14;44,11;61,70474989;5,892740525;6,15;0,915448588;5,510476946;0,411034863
20170311;25,6;53;10;0;82,21001565;8,079378677;12,462;2,420364883;7,857343976;1,916283345
20170312;23,7;36;18;1,6;85,84350032;10,16412252;18,432;5,866852776;10,0136081;6,328067873
20170313;23,5;49;3;0;87,53365853;12,35023793;24,366;3,501211764;12,23762033;4,209709371
20170314;25,6;58;12;0;87,58220174;14,304255;30,678;5,548171768;14,23036879;7,223482819
20170315;18,6;85;5;0,2;82,97787544;14,81915784;35,73;2,071409731;14,80161698;2,558689912
20170316;18,9;81;9;23;38,34468015;6,775563103;5,106;0,039446618;6,274835994;0,018799818
20170317;20,8;58;6;0;67,6706106;8,378296207;10,554;0,785592299;8,06870077;0,423421222
20170318;22;66;12;0;87;21;320;7;37;15
20170319;23;62;8;0;87,04836703;22,59576318;325,844;4,202907133;38,51452008;9,929085483
20170320;24;71;8;0;86,09268308;23,86411438;331,868;3,671076535;40,45549808;9,114671659
20170321;25;71;7;0;86,07500604;25,18299749;338,072;3,482044207;42,45905331;8,966919064
20170322;27;73;2;0;86,01097196;26,50501706;344,636;2,682427981;44,46150138;7,331371202
20170323;23;63;0;0;86,05901246;28,05878648;350,48;2,441741319;46,75897779;6,951004405
20170324;26;73;0;0;85,90135178;29,3337591;356,864;2,388302375;48,66667408;6,990971695
20170325;28;66;9;0;85,94935608;31,05776881;363,608;3,783820192;51,18545593;10,74611199
20170326;26;73;9;0;85,84784367;32,33274142;369,992;3,730366572;53,07108562;10,84957573
20170327;28;71;5;0;85,89583031;33,8032203;376,736;3,070096328;55,21974747;9,444417495
20170328;26;68;13;0;85,94383279;35,31429895;383,12;4,625013775;57,40114239;13,48435182
20170329;26;71;18;0;85,99185112;36,68371398;389,504;5,990157035;59,38511582;16,7481281
20170330;27;68;19;0;86,03988531;38,250552;396,068;6,342313856;61,62291149;17,82849151
20170331;25;68;10;0;86,08793535;39,7058713;402,272;4,057541893;63,69448517;12,90899863
20170401;26;63;15;0;86,13600126;41,2061712;407,656;5,255307741;65,78767483;16,05206604
20170402;25;69;15;0;86,18408304;42,41679516;412,86;5,290999722;67,49713225;16,36386339
20170403;23;77;9;0,6;83,77415575;43,24617208;417,704;2,810385234;68,70837411;10,0204543
20170404;29;61;15;0;86,50766829;45,0026317;423,628;5,538291824;71,11787077;17,42471777
20170405;26;66;15;0;86,55587277;46,38128566;429,012;5,576205477;73,02531467;17,76787974
20170406;26;41;7;0;89,41588454;48,77365577;434,396;5,610006555;76,16729518;18,26150058
20170407;25;55;11;0;89,00118311;50,53101314;439,6;6,465930751;78,50274846;20,58438882
20170408;23;84;12;6;53,35577975;31,72959913;423,1055196;0,436298351;53,44020629;0,769917725
20170409;22;88;14;14;33,84011654;13,85491178;373,0181489;0,018726744;25,35540157;0,019775205
20170410;19;87;12;34;24,67687544;5,858236206;260,9699926;0,00126813;11,09388549;0,0008098
20170411;23;59;15;0,5;67,52772913;7,336690712;265,8139926;1,230451959;13,72624176;0,887179318
20170412;19;63;12;0;79,51322487;8,449459274;269,9379926;1,981006039;15,67248827;2,522365407
20170413;20;60;15;0;84,14843623;9,712302714;274,2419926;3,996557536;17,84467853;6,042875831
20170414;21;71;12;0;84,19586181;10,67125575;278,7259926;3,457876837;19,47816705;5,536308669
20170415;22;80;4;0;83,73766999;11,36252787;283,3899926;2,174069282;20,65468103;3,514695578
20170416;22;73;5;0;83,78495996;12,29574523;288,0539926;2,300739144;22,22027807;3,951816773
20170417;19;79;15;0;83,46562217;12,92731658;292,1779926;3,651190595;23,27963427;6,504548345
20170418;20;76;11;0;83,51282232;13,68502264;296,4819926;3,003276082;24,53843156;5,573987341
20170419;20;88;18;47;34,34875728;5,63137876;169,1383971;0,025853428;10,39732326;0,015929936
20170420;20;86;5;9,12;26,74345295;2,829861139;154,949282;0,00172039;5,412594776;0,000766286
20170421;21;66;15;0;63,63409896;3,954150903;159,433282;1,0594264;7,446589274;0,548442306
20170422;19;58;12;0;79,19261684;5,217293595;163,557282;1,91989373;9,663916949;1,52212796
20170423;20;63;15;0;83,60860447;6,385423777;167,861282;3,720217212;11,66181255;4,363504272
20170424;23;65;16;0;84,92861033;7,647519087;172,705282;4,672380732;13,7706063;6,044935694
20170425;19;85;6;0;82,40910155;8,098641477;176,829282;2,027824829;14,53325406;2,447592326
20170426;16;63;31;60;54,84237107;4,006588457;54,02211348;1,311425709;6,759811372;0,647528447
20170427;19;48;15;0;78,97437193;5,570479409;58,14611348;2,187305579;8,988243026;1,814422927
20170428;22;55;15;0;85,21282839;7,125841679;62,81011348;4,62015061;11,10267266;5,302902628
20170429;22;55;9;0;86,47196075;8,681203949;67,47411348;4,072899758;13,13692387;5,142644676
20170430;21;61;0;0;86,52015345;9,970830443;71,95811348;2,60583389;14,81097682;3,420148697
20170501;23;58;13;0;86,56836205;11,27446307;75,80211348;5,05064943;16,43701005;7,173192108
20170502;22;75;18;0;85,01042837;12,01823687;79,46611348;5,226108746;17,44183545;7,643934398
20170503;24;78;7;0;84,51442744;12,72942629;83,49011348;2,805948644;18,43287376;4,313928499
20170504;25;74;9;0;84,56197385;13,6034088;87,69411348;3,123500396;19,60415846;5,021658376
20170505;25;74;8;0;84,60953596;14,47739131;91,89811348;2,989296872;20,77333776;4,984354179
20170506;23;78;21;0;84,30011277;15,1602465;95,74211348;5,518432653;21,72170598;9,043901441
20170507;25;76;21;0;84,34758843;15,96699959;99,94611348;5,553864611;22,81993901;9,342708718
20170508;20;86;7;102;29,27302663;6,108163814;3,304;0,004006022;5,508513826;0,00179841
20170509;17;77;5;0;50,20818231;6,64432491;6,068;0,216470041;6,210855766;0,10267284
20170510;17;72;9;0;68,03733473;7,297042766;8,832;0,924777358;6,972197073;0,463501886
20170511;15;69;19;0;77,96822248;7,939843638;11,236;2,447055563;7,680250878;1,914688851
20170512;16;86;30;1;74,29609813;8,248171686;13,82;3,34665061;8,062964991;3,08331963
20170513;17;88;14;20;31,77893461;3,659606692;2,764;0,011208248;3,16409506;0,004023265
20170514;16;86;5;1;42,89762159;3,96793474;5,348;0,075249035;3,690896786;0,028598112
20170515;16;86;2;0;52,51790184;4,276262788;7,932;0,241733024;4,139107725;0,096098197
20170516;18;78;3;0;64,81854238;4,817446772;10,876;0,608965245;4,770211332;0,256721575
20170517;19;74;15;0;76,43093185;5,490513764;14;1,78062369;5,544716455;0,801724416
20170518;17;88;16;56;29,62865681;2,212391618;2,764;0,006964308;1,904864659;0,002127143
20170519;16;85;12;71;22,92198323;0,697845609;2,584;0,000698949;0,83316879;0,000177538
20170520;15;68;8;0;50,73988177;1,361381993;4,988;0,268207393;1,618449576;0,078427471
20170521;18;67;8;0;70,09168131;2,173157969;7,932;0,938847629;2,579517327;0,314273466
20170522;20;70;8;0;78,75639211;2,988411329;11,236;1,506485692;3,589858219;0,566511402
20170523;19;77;14;0;81,01289437;3,583816745;14,36;2,570316292;4,413775259;1,247844427
20170524;20;86;7;0,4;81,05928475;3,964268313;17,664;1,815993634;5,078924498;0,786508218
20170525;19;89;10;8;38,7820183;1,787636317;9,889709451;0,045307565;2,462490387;0,014941374
20170526;16;86;9;0;53,30665559;2,095964365;12,47370945;0,373240154;2,951903674;0,130736729
20170527;15;74;6;0;66,99595955;2,635087677;14,87770945;0,7680205;3,652763659;0,290726371
20170528;13;89;8;7;32,83842881;0,976632941;7,75196843;0,010836331;1,485415218;0,003101556
20170529;14;88;5;4;28,0342169;0,233371104;5,882590781;0,002535752;0,424628137;0,000586536
20170530;15;86;9;0,2;44,48461846;0,523668272;8,286590781;0,119395392;0,904446133;0,030769972
20170531;12;76;6;0;59,24264736;0,92859032;10,15059078;0,527315368;1,511496155;0,151572005
20170601;15;83;6;0;67,538594;1,249990756;12,55459078;0,782173849;2,00172897;0,242279669
20170602;15;83;3;0;72,10780552;1,571391192;14,95859078;0,781890043;2,489089027;0,258734814
20170603;15;85;15;0,2;75,72440355;1,854979812;17,36259078;1,701083988;2,927926943;0,594166273
20170604;12;92;4;0;75,88026852;1,978044356;19,22659078;0,98685348;3,146741582;0,353540341
20170605;13;81;15;0;78,24431858;2,292633968;21,27059078;2,047935816;3,611981455;0,771919249
20170606;14;71;5;0;80,60316392;2,80685118;23,49459078;1,560382701;4,322655203;0,631324177
20170607;12;88;8;0;79,92851005;2,991447996;25,35859078;1,689075162;4,620301408;0,702519924
20170608;12;88;9;2;60,85865771;2,128350701;27,22259078;0,678558356;3,560728131;0,254385905
20170609;13;76;7;2;57,96050228;1,594427212;29,26659078;0,50674676;2,806599557;0,174453715
20170610;18;54;14;0;77,98950344;2,62614962;32,21059078;1,905541535;4,363003274;0,773915339
20170611;17;70;9;0;81,33301391;3,26378366;34,97459078;2,072637383;5,29277905;0,914053164
20170612;15;69;12;0;82,58311052;3,849866808;37,37859078;2,803694764;6,123090301;1,999653233
20170613;17;76;2;0;82,63001931;4,35997404;40,14259078;1,704072716;6,857836703;0,847266032
20170614;17;78;8;0;82,67694358;4,827572336;42,90659078;2,319149487;7,535523614;1,714009348
20170615;19;85;15;0;81,89052049;5,181617756;46,03059078;2,995137377;8,087290049;2,68027279
20170616;24;77;11;0;82,70352346;5,8595296;50,05459078;2,70658737;9,065869469;2,53198013
20170617;25;76;20;0;83,2855601;6,595098592;54,25859078;4,588380231;10,11616345;5,002095539
20170618;10;65;28;0;83,3327008;7,051306372;55,76259078;6,90801656;10,71520703;7,607610582
20170619;9;69;3;0;83,37985707;7,41897344;57,08659078;1,972521373;11,19929567;1,864205114
20170620;11;69;9;0;83,4270289;7,859445868;58,77059078;2,685151363;11,78038656;3,020065983
20170621;13;78;12;0;82,8972996;8,223707524;60,81459078;2,917169293;12,29194265;3,437540993
20170622;23;74;18;0;83,41061505;8,959511372;64,65859078;4,216551739;13,30868104;5,364351221
20170623;22;75;17;0;83,45779704;9,637658072;68,32259078;4,034133403;14,25001136;5,341757269
20170624;24;71;30;0;84,19052104;10,49241648;72,34659078;8,557241468;15,40086826;10,92409694
20170625;22;75;17;0;84,23796051;11,17056318;76,01059078;4,473674721;16,33838031;6,389679641
20170626;23;70;15;0;84,35057193;12,01956762;79,85459078;4,106686671;17,46655144;6,124152787
20170627;19;87;5;2,4;60,36740658;9,714380879;82,97859078;0,538714142;15,02986193;0,409800102
20170628;15;84;3;2,4;49,34795194;7,683773124;85,38259078;0,176035019;12,54513363;0,120485575
20170629;14;88;3;1,5;47,67583688;7,89655266;87,60659078;0,141310634;12,88874008;0,098231736
20170630;13;93;2;0,2;51,88897655;8,012454096;89,65059078;0,225861557;13,09828482;0,158475759
20170701;13;91;2;0;56,57280608;8,168680686;91,69459078;0,353586273;13,36155194;0,250972522
20170702;15;73;10;0;70,42175778;8,703839856;94,09859078;1,049525915;14,13830238;0,769970769
20170703;17;73;9;0;77,60734193;9,305478426;96,86259078;1,435624139;15,00675285;1,38668022
20170704;19;71;19;0;81,82564896;10,02308662;99,98659078;3,635398939;16,0291065;5,163951607
20170705;20;68;27;0;83,74285357;10,85432534;103,2905908;6,931145924;17,19206604;9,69178773
20170706;18;86;0;0,6;81,31028742;11,18352148;106,2345908;1,313596416;17,70693457;1,425040182
20170707;17;87;3;0,4;80,9136448;11,47319931;108,9985908;1,460311024;18,16600992;1,814318914
20170708;17;88;9;22,5;29,71838102;5,02879072;69,12422424;0,005018189;8,509851204;0,002779578
20170709;18;90;4,5;1;38,49647944;5,26393082;72,06822424;0,032427309;8,90228372;0,01838779
20170710;16;92;9;0;48,02795885;5,4323453;74,65222424;0,200542363;9,192394169;0,115651473
20170711;13;84;21;8;36,78373179;2,619148165;64,15510304;0,052075882;4,753172666;0,021920284
20170712;21;85;7;0;54,30030765;3,027257815;67,63910304;0,372050658;5,445246565;0,166161935
20170713;25;63;22;0;79,73725219;4,216131085;71,84310304;3,35316595;7,353418939;2,917007324
20170714;21;78;9;0;81,34706925;4,814691905;75,32710304;2,076019823;8,30267587;1,517438549
20170715;25;66;37;0;84,91028102;5,907170045;79,53110304;13,42521111;9,96412707;12,8514314
20170716;7;78;21;1,5;71,90605736;6,126552065;80,49510304;1,9220004;10,29432847;1,634720411
20170717;8;51;24;0;80,66385651;6,675499555;81,63910304;4,091139832;11,08499342;4,681089287
20170718;11;52;9;0;83,72664788;7,390522435;83,32310304;2,792802647;12,09832685;3,228670923
20170719;13;46;13;0;85,98136922;8,327881975;85,36710304;4,649437555;13,39012204;5,922806504
20170720;15;53;15;0;86,05650265;9,259455345;87,77110304;5,196881373;14,65406606;6,912859486
20170721;16;60;6;0;86,10455818;10,10152775;90,35510304;3,324751754;15,78986399;4,669316812
20170722;16;62;17;0;86,15262958;10,90149653;92,93910304;5,826047498;16,85916186;8,262602994
20170723;19;68;19;0;85,75318394;11,69334005;96,06310304;6,092527337;17,93025263;8,877076212
20170724;23;67;10;0;85,80113933;12,67243388;99,90710304;3,897554677;19,24285422;6,169979684
20170725;19;80;19;0;83,55369817;13,16733608;103,031103;4,518125072;19,95808335;7,230396436
20170726;20;87;3;6;41,09456079;7,708141052;96,99623391;0,0495399;12,86114394;0,03439504
20170727;24;63;15;0;73,66496605;8,851463622;101,0202339;1,525493707;14,52188329;1,521907974
20170728;25;57;15;0;84,52019526;10,23312715;105,2242339;4,202014063;16,46353083;6,047427326
20170729;25;60;20;0;86,17910775;11,51839555;109,4282339;6,801931283;18,23758032;9,836122344
20170730;22;71;4;0;85,72047572;12,34310944;113,0922339;2,84849955;19,39436954;4,533669991
20170731;13;89;9;0;81,02257591;12,53405305;115,1362339;2,000157614;19,70519834;3,068763949
20170801;16;86;3;0;80,98204669;12,86958652;117,7202339;1,471612816;20,214401;2,053028057
20170802;14;89;4;37;21,77561846;5,292330305;48,86714273;0,000310418;8,329453174;0,000170053
20170803;14;79;0;1;30,03536683;5,736764981;51,09114273;0,003480272;8,958709864;0,001980022
20170804;16;76;10;0;53,85422577;6,311965205;53,67514273;0,414514308;9,755823522;0,246746047
20170805;16;75;9;0;68,48713496;6,911132105;56,25914273;0,938251178;10,57466338;0,58349517
20170806;21;70;12;0;79,03408553;7,840366385;59,74314273;1,891096806;11,80701204;1,824380192
20170807;18;75;9;0;81,14970017;8,509611285;62,68714273;2,029327831;12,70690276;2,186923701
20170808;15;85;21;24;36,80360985;3,77209908;24,30199078;0,052299415;5,435128008;0,023338104
20170809;15;81;16;0;57,25161722;4,200836284;26,70599078;0,75569708;6,030275713;0,353541438
20170810;17;77;36;0;74,18220629;4,784305712;29,46999078;4,502497518;6,80622137;3,952580412
20170811;21;82;27;48;45,81390135;2,176064888;3,484;0,362759796;1,973993445;0,111918582
20170812;15;89;18;24;24,73573659;0,629416193;2,404;0,001749271;0,760830234;0,000437634
20170813;15;73;15;2,53;46,6158182;0,609258132;4,808;0,222901034;0,925365932;0,057685117
20170814;18;67;12;0;69,50453412;1,4926614;7,752;1,127146142;2,015231681;0,349810065
20170815;18;61;10;0;79,98224296;2,536683444;10,696;1,878568435;3,184978302;0,675916318
20170816;18;55;14;0;84,57716479;3,741324264;13,64;4,026581781;4,438826902;2,747841769
20170817;19;59;9;0;85,3761528;4,89634986;16,764;3,492993453;5,659904416;2,616487262
20170818;22;61;27;0;85,7623139;6,159015264;20,428;9,12829849;7,023836641;8,019627159
20170819;14;78;28;0,5;83,38836005;6,624613496;22,652;6,958189237;7,653518089;6,51243655
20170820;16;52;10;0;85,49876947;7,775013944;25,236;3,736574156;8,784182962;3,701861634
20170821;16;47;15;0;86,82502114;9,045247772;27,82;5,793151022;9,979108802;6,241824513
20170822;16;61;21;0;86,50306052;9,979948136;30,404;7,488093343;10,96329277;8,26331174
20170823;22;67;14;0;86,36337117;11,04835732;34,068;5,159863696;12,20302123;6,217337258
20170824;25;72;14;1,8;77,43752132;10,76937939;38,272;1,822279768;12,64400192;1,830420261
20170825;27;70;21;10;66,16917316;6,293123674;27,89067247;1,588299685;8,04701709;0,854896344
20170826;19;87;13;50;29,73943676;2,669157008;3,124;0,006174504;2,334933728;0,002002458
20170827;23;75;9;0;59,33288214;3,513596908;6,968;0,617047179;3,407047697;0,227542028
20170828;21;83;12;0;71,05039267;4,040163;10,452;1,185244718;4,109278553;0,469814501
20170829;26;77;5;1,8;68,95728189;3,998085641;14,836;0,77856195;4,77750289;0,328431775
20170830;14;65;19;0,5;78,77284824;4,738810101;17,06;2,626021452;5,59338774;1,659347498
20170831;15;68;16;0,2;81,87673452;5,460893813;19,464;3,144678635;6,419258631;2,453940973
20170901;23;70;18;0;83,79412862;6,652238753;23,308;4,434360746;7,76443806;4,173747564
20170902;30;60;21;0;86,92533639;8,702077073;28,412;7,950320253;9,856776932;8,276135661
20170903;29;58;18;0;87,42558223;10,78520055;33,336;7,340212125;11,92508789;8,46164579
20170904;14;90;9;28;25,77944449;4,609003575;2,224;0,001557393;3,982171285;0,000609653
20170905;16;70;17;0;57,32339373;5,454314715;4,808;0,79918837;5,009715335;0,344072719
20170906;17;81;15;0;69,95113201;6,020986257;7,572;1,329827909;5,713321468;0,606917158
20170907;17;90;10;15;28,28009429;2,697627321;2,764;0,003505624;2,311391063;0,001133353
20170908;19;88;15;17;26,00194563;1,071433569;3,124;0,002260661;1,153678607;0,000611
20170909;22;81;21;23,84;40,22211303;0,723210642;3,664;0,104332898;0,968505449;0,027230902
20170910;20;89;7,5;24;21,89664153;0,382449738;3,304;0,000386889;0,593228663;9,32522E-05
20170911;17;66;15;8;44,80021232;1,014043812;2,764;0,169755397;1,057844561;0,045072371
20170912;15;75;12;0;63,83675128;1,677275262;5,168;0,919140113;1,851935547;0,27855319
20170913;15;87;3;0;68,37625546;2,022155616;7,572;0,691034988;2,425166798;0,226785908
20170914;20;78;12;0,8;74,40327185;2,787055092;10,876;1,358638994;3,397514749;0,500491935
20170915;18;75;15;0;79,62123417;3,573870042;13,82;2,329214705;4,341163629;0,94404037
20170916;19;70;6;0;82,13141772;4,567481382;16,944;1,959672235;5,457265712;0,876074071
20170917;20;65;6;0;83,89739759;5,784366912;20,248;2,455953563;6,74880523;1,724518951
20170918;20;63;8;0;84,78478647;7,070788758;23,552;3,061583959;8,078358939;2,756899552
20170919;22;72;24;0;84,83242214;8,136572862;27,216;6,90004223;9,312738597;7,095752112
20170920;30;57;30;0;87,59160261;10,34014906;32,32;13,75844184;11,49016595;13,93159286
20170921;15;85;10;0;82,60070824;10,73808793;34,724;2,540557115;12,11220042;2,872482489
20170922;15;83;10;3,3;56,17182227;7,678315049;33,98639395;0,511785527;9,813747101;0,305619359
20170923;17;76;15;0;71,27011473;8,394110681;36,75039395;1,38900222;10,68617965;0,868810203
20170924;20;73;15;0;79,37360368;9,332850947;40,05439395;2,272709335;11,79498987;2,424627362
20170925;24;76;3;0;81,61450154;10,32547362;44,07839395;1,583287144;13,02380204;1,435681069
20170926;25;79;15;0;82,42336002;11,22862184;48,28239395;3,196810645;14,20083056;4,187993335
20170927;14;90;5;32;22,27333595;4,734123686;2,224;0,000390587;4,100407374;0,000154689
20170928;18;76;12;0;51,21721749;5,489466038;5,168;0,34670368;5,068742977;0,150026535
20170929;15;88;8;2;47,93918379;4,490427273;7,572;0,188420266;4,31035031;0,076145234
20170930;23;78;15;0,76;68,37066662;5,364080229;11,416;1,264676172;5,289485288;0,557580982
20171001;15;89;9;28;24,32239542;2,279848116;3,654;0,000969376;2,078204142;0,000303542
20171002;19;63;27;0,5;65,91682815;3,688415916;8,028;2,129101784;3,624467171;0,80356585
20171003;23;54;15;0;82,70425232;5,788104316;13,122;3,311166158;5,742668805;2,453539662
20171004;26;46;30;0;88,48311138;8,559783916;18,756;15,6332321;8,497959774;13,5585413
20171005;24;56;4;0;88,53196805;10,65151752;24,03;4,248348945;10,60289774;4,745397386
20171006;25;35;19;0;90,70179157;13,86468852;29,484;12,34482267;13,78692069;13,88831224
20171007;21;52;15;0;89,13762325;15,87384372;34,218;8,065970138;15,80174555;10,53844575
20171008;24;67;4;0;87,15691755;17,44264392;39,492;3,489358398;17,39391187;5,209762735
20171009;20;69;9;0,75;83,0868122;18,68150932;44,046;2,569483456;18,65245286;3,950856427
20171010;22;68;15;0;84,21892359;20,08155412;48,96;4,034538098;20,06899078;6,535062463
20171011;21;66;24;0;84,68380676;21,50470572;53,694;6,761399801;21,50406776;10,66887083
20171012;13;88;18;3;56,58889797;16,71349028;54,25080344;0,792761876;18,88321386;0,693193674
20171013;16;78;18;0,5;70,87058968;17,42601308;58,08480344;1,593898395;19,91516333;2,28461157
20171014;19;50;3;0;81,3971734;19,32948308;62,45880344;1,543416487;21,79579379;2,369118843
20171015;22;46;15;0;87,13550945;21,69205868;67,37280344;6,054775998;24,03650247;10,33343974
20171016;26;58;15;0;87,18392121;23,84780948;73,00680344;6,096693268;26,25500346;10,90000609
20171017;20;90;3;53;22,63073615;8,42634649;4,554;0,000400949;7,821401391;0,000212725
