DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20160131;29;44;4;0;89,85684874;71,52070931;261,2762494;5,137950459;84,92431669;18,15812026
20160201;26,5;38;9;0;90,54237755;74,92377275;269,0502494;7,291205033;88,34373663;23,85473205
20160202;28;40;2;0;90,5919141;78,39604295;277,0942494;5,160770888;91,83602191;19,00559392
20160203;30;45;6;0;90,64146699;81,7977143;285,4982494;6,357806789;95,32024495;22,51829377
20160204;29,5;48;0;0;90,69103625;84,96213374;293,8122494;4,732631119;98,62524112;18,51719122
20160205;30;41;0;0;90,74062187;88,61119937;302,2162494;4,766248076;102,2626766;18,96087266
20160206;33;46;9;0;90,79022387;92,27319155;311,1602494;7,553853149;105,9780682;26,74371094
20160207;32;52;16;0;90,63375839;95,43283811;319,9242494;10,51058248;109,3318971;33,90144741
20160208;23,5;84;3;91;30,6256835;38,68416126;89,12659464;0,00475211;38,63647093;0,006669707
20160209;31;61;6;22;57,56038516;17,18467567;57,96042543;0,467603022;19,73860965;0,420381329
20160210;32;50;7;0;84,35533855;20,47597417;66,72442543;2,746204356;23,17355752;4,909805371
20160211;33;52;12;0;88,72265777;23,73107833;75,66842543;6,53349149;26,60362852;11,6135414
20160212;33;50;5;0;89,44765969;27,12181183;84,61242543;5,095467052;30,1126903;10,13420203
20160213;28;64;0;90;38,41668861;10,21804862;8,044;0,025435436;9,725220974;0,015115315
20160214;29,5;57;3;0;72,76258547;12,83478008;16,358;0,801932051;12,52370516;0,548338207
20160215;33;63;9;0;84,98559883;15,34392287;25,302;3,30962195;15,14463155;4,526863025
20160216;31;60;14;21;70,68090843;8,962434838;8,584;1,294805209;8,542869503;0,718631108
20160217;23,5;63;6;44;49,28565295;5,278155797;7,234;0,203153441;5,007240588;0,087444464
20160218;27,5;61;6;3;66,80790014;5,374057893;12,75004713;0,76306633;5,349760466;0,338119754
20160219;14;64;18;68;44,38220569;2,948621215;5,524;0,184861138;2,816364336;0,063715726
20160220;28;58;9;10;62,41853734;3,308469943;8,044;0,738711651;3,295606779;0,269097704
20160221;31;61;12;0;83,26908423;5,798123473;16,628;3,05980952;6,19543366;2,304545056
20160222;30;57;6;0;86,99473506;8,457611983;25,032;3,771162421;9,169733446;3,837126925
20160223;31;56;2;0;87,91557653;11,26645186;33,616;3,516194203;12,26027811;4,233991972
20160224;31;53;3;0;88,55094112;14,26680355;42,2;4,050634128;15,46377904;5,626800596
20160225;29;60;6;0;88,59982019;16,66119835;50,424;4,744703534;18,24829878;7,18412546
20160226;24;92;4;15;28,97613415;7,795253692;33,53148258;0,003166372;9,859988778;0,001895631
20160227;28;55;3;67;49,90970102;5,525023204;8,044;0,188754032;5,279809536;0,083152153
20160228;27;43;0;0;74,47262276;8,710323994;15,908;0,744858928;8,563999379;0,413933883
20160229;29;49;12;0;87,05720809;11,76317736;24,132;5,147726439;11,66928073;6,055658281
20160301;25;60;12;0;87,10559401;13,58232648;30,336;5,183319342;13,52816556;6,602409122
20160302;25;61,5;6;0;87,15399589;15,33325751;36,54;3,857662884;15,30998952;5,33057146
20160303;27;65;9;0;87,20241376;17,04698659;43,104;4,518150329;17,14374101;6,628692538
20160304;25;60;6;0;87,25084761;18,86613571;49,308;3,911297031;19,28515021;6,198748674
20160305;25,5;63;15;10;66,29030065;11,00049451;40,24651442;1,179106578;13,0700003;0,826286579
20160306;24;43;15;0;85,34387748;13,49346064;46,27051442;4,704709401;15,60792134;6,527434427
20160307;26;48;12;0;88,21096764;15,94896346;52,65451442;6,070962508;18,15222853;8,908194619
20160308;25,5;60;4;0;88,1602426;17,80296218;58,94851442;4,027732146;20,28802555;6,56668807
20160309;26;47;7;0;88,78215154;20,3056862;65,33251442;5,122190367;22,85372788;8,723641887
20160310;20;67;20;0;86,43817903;21,51897503;70,63651442;7,055157912;24,43103937;11,81104626
20160311;22;58;18;0,5;86,48636057;23,20952912;76,30051442;6,422527997;26,3675079;11,39907717
20160312;23;48;24;0;88,00046862;25,39320506;82,14451442;10,78225261;28,64722819;17,76410748
20160313;24;52;4;0;88,04916595;27,49254496;88,16851442;3,964105631;30,89839069;8,300164083
20160314;27;70;8;0;86,77819728;28,9614556;94,73251442;4,044538988;32,83061689;8,753840351
20160315;28,5;60;8;0;87,01435814;31,02455192;101,5665144;4,182610931;35,18218772;9,381388341
20160316;29;60;0;0;87,11017534;33,12249784;108,4905144;2,833572341;37,5696572;6,923347904
20160317;30;50;25;0;87;21;320;7;37;15
20160318;20;91;15;106;27,49049111;7,302880874;58,23659295;0,003571386;11,11972285;0,00228356
20160319;18;73;27;34;44,59827849;3,703893578;6,090246204;0,30103805;3,512979203;0,112284767
20160320;18;72;4;24;32,44310347;2,085980977;4,944;0,008023383;2,061397081;0,002506432
20160321;21;72;20;7;52,00142027;1,53703205;5,484;0,566277239;1,807540095;0,170480683
20160322;23;65;4;0;72,19666035;3,00681393;11,328;0,825028936;3,614871346;0,311068925
20160323;25;57;12;0;83,95335791;4,962399234;17,532;3,347575541;5,812064195;2,510127605
20160324;23;64;7;0;85,04554712;6,474174882;23,376;3,01716604;7,650900611;2,607075489
20160325;23;64;16;0;85,3876407;7,98595053;29,22;4,977922839;9,488667734;5,245206232
20160326;23,5;60;18;0;86,09550147;9,70055085;35,154;6,078033998;11,48088544;7,014011961
20160327;26,5;55;15;0;87,37529689;11,86471101;41,628;6,265430882;13,85624158;7,943675638
20160328;26;54;15;0;87,6466502;14,03688658;48,012;6,513160604;16,21912888;8,918337014
20160329;26;54;4;0;87,69523072;16,20906215;54,396;3,768188768;18,57818447;5,849162794
20160330;26;60;6;0;87,74382727;18,09791047;60,78;4,196741288;20,74969715;6,912409092
20160331;27;55;15;0;87,79243987;20,30127643;67,344;6,650462581;23,15328836;10,94346656
20160401;27;60;12;0;87,84106852;21,98307267;72,908;5,757530135;25,0691482;10,1385196
20160402;20;91;10;84;25,56359681;7,573609845;4,304;0,001529016;6,98461715;0,000767012
20160403;21;48,5;5;0,5;63,52945081;9,276578164;8,788;0,6370949;8,852329853;0,360200259
20160404;19,5;91;21;7;38,12610662;4,979874389;4,214;0,069054741;4,521416704;0,028462544
20160405;22;98;0;64;2,655410868;1,760686575;4,664;1,37703E-08;1,811625643;4,14815E-09
20160406;25;90;0;32;7,960493355;0,547928195;5,204;4,18262E-07;0,867507208;1,06992E-07
20160407;20;91;4;0,5;20,86805996;0,832067969;9,508;0,000222082;1,365410122;6,23025E-05
20160408;24;89;10;36;23,2154914;0,413117386;5,024;0,000699891;0,685346713;0,000172253
20160409;25;87;0;5;18,89003497;0,507681018;5,204;8,43694E-05;0,816279731;2,13555E-05
20160410;18;86;24;19;30,58246326;0,400099924;3,944;0,013530423;0,638314875;0,003295144
20160411;19,5;98;18;60;5,514357411;0,061645912;4,214;2,32893E-07;0,118941871;4,91829E-08
20160412;21,5;87;12;1,5;29,08202077;0,5012471;8,788;0,004882754;0,877384296;0,001251517
20160413;22;83;0;42;12,57658224;0,587581302;4,664;5,02987E-06;0,893689901;1,29348E-06
20160414;23;89;20;3;34,51921663;0,396658526;7,085613578;0,029762539;0,695921408;0,007342062
20160415;27;80;26;3;61,51066257;0,84089812;10,21256218;1,658024267;1,394698919;0,467451809
20160416;30,5;67;15;0;81,8516114;2,401198048;16,40656218;2,981162087;3,51594675;1,450628638
20160417;30;73;15;24;61,80109439;1,752952834;6,104;0,967759804;2,040746563;0,301437012
20160418;22,5;80;8;10;43,26447988;0,926634428;4,754;0,093097232;1,246069286;0,02558258
20160419;20;96;12;62;10,99249722;0,126284344;4,304;4,10138E-06;0,235308154;8,99921E-07
20160420;20,5;72;5;0;41,97135264;1,031222392;8,698;0,064119514;1,590905966;0,018667698
20160421;23;68;14;20;50,78724747;1,153915712;4,844;0,364884582;1,446427767;0,103766933
20160422;23,5;59;13;0;77,23740891;2,663043548;9,778;1,706225201;3,168637076;0,612774239
20160423;23;73;16;2;73,51711391;2,631331461;14,622;1,593710703;3,629691714;0,601828173
20160424;21;75;15;0;79,95912591;3,458015111;19,106;2,410925683;4,761539892;1,112718136
20160425;14;95;30;5,5;37,79797153;1,463801829;15,5836728;0,101560096;2,370856777;0,033093932
20160426;12,5;68;30;4;53,36395087;0,865943748;14,36378092;1,081377109;1,505051361;0,310505711
20160427;13;58;21;2;66,22174233;1,029001847;17,40778092;1,591324842;1,793031304;0,478031484
20160428;14;57;6;0;77,30583461;2,000523465;20,63178092;1,205448659;3,220396958;0,435456387
20160429;15,5;55;15;0;83,31809791;3,118229685;24,12578092;3,581733139;4,71344189;2,425397961
20160430;13;41;10;0;86,43940857;4,362968379;27,16978092;4,263680562;6,226344858;3,541747607
20160501;16;54;9;0;86,48759052;5,376046251;29,75378092;4,081913123;7,4064956;3,708659235
20160502;17;62;6;0;86,43640438;6,261877627;32,51778092;3,484024598;8,453888445;3,334179393
20160503;20;60;5;0;86,48458534;7,348882107;35,82178092;3,33549373;9,715101744;3,452962964
20160504;17;64;0;0;86,2535967;8,188090779;38,58578092;2,509545999;10,69980476;2,579609248
20160505;15;71;6;0;84,98577172;8,789420627;40,98978092;2,845440037;11,44400754;3,179384959
20160506;16,5;76;16;0;83,95236873;9,333438035;43,66378092;4,094418469;12,16564641;4,944276908
20160507;13,5;79;9;0;82,92806832;9,728314307;45,79778092;2,517818546;12,70805233;2,940672075
20160508;16,4;85;5;0;81,7483405;10,06639331;48,45378092;1,77918569;13,25064869;1,840264434
20160509;16;96;3;0,2;77,74990375;10,15448703;51,03778092;1,073374282;13,56282044;0,768530618
20160510;21,1;79;10;0;80,41713675;10,75491534;54,53978092;1,967152258;14,40726608;2,326955173
20160511;14,2;85;12;1,5;68,82108262;11,05049298;56,79978092;1,102999655;14,86900909;0,833692242
20160512;14,2;71;12;0;76,93486899;11,62194308;59,05978092;1,586221756;15,57946382;1,779355119
20160513;14,1;76;9;0;79,50900503;12,0917763;61,30178092;1,702411439;16,19660282;2,08076188
20160514;15,5;84;18;0,2;79,7524406;12,43384785;63,79578092;2,745403869;16,72056671;3,94587037
20160515;17,6;82;16;17,8;41,26054056;5,778875014;36,64420263;0,09828869;8,289548055;0,053711833
20160516;14,1;78;15;1,5;55,05124589;6,209555462;38,88620263;0,596969648;8,875781173;0,337981626
20160517;13,2;66;7;0;69,81263217;6,835742166;40,96620263;0,884780999;9,647117628;0,52352364
20160518;13,8;59;5;0;78,32549149;7,622532494;43,15420263;1,246178407;10,57519656;0,775015497
20160519;14,6;66;9;0;81,63692338;8,31002419;45,48620263;2,147782398;11,40912281;2,172595082
20160520;14,4;76;9;0;81,75748624;8,78913043;47,78220263;2,178783869;12,0411107;2,321204667
20160521;14,2;71;12;0;82,40923481;9,360580534;50,04220263;2,743570681;12,75601206;3,277486787
20160522;14,3;68;12;0;83,03264236;9,99526751;52,32020263;2,968024049;13,52905027;3,737725611
20160523;14,8;63;0;0;83,59589619;10,75295085;54,68820263;1,74440412;14,41842283;1,934974144
20160524;14,8;70;11;0;83,64313935;11,36728869;57,05620263;3,055068404;15,17586884;4,161025885
20160525;15,3;74;6;0;83,69039811;11,91645777;59,51420263;2,389596876;15,88255364;3,24230902
20160526;18,4;80;7;0;83,20059677;12,41874657;62,53020263;2,357488908;16,59694512;3,293906598
20160527;10,7;93;15;0;78,75390483;12,52512877;64,16020263;2,14301033;16,83438444;2,961060839
20160528;16,2;89;11;0,5;78,7995494;12,77021994;66,78020263;1,759248111;17,27959828;2,319561593
20160529;17,2;84;3;1;72,89983303;13,14732292;69,58020263;0,806405672;17,8585983;0,681124408
20160530;15;88;10;0,5;75,11529594;13,39614906;71,98420263;1,275843638;18,2851859;1,39409391
20160531;14,2;79;11;0,2;78,23745303;13,80995776;74,24420263;1,673168729;18,85295236;2,332161932
20160601;13,8;78;8;0;79,77152811;14,19488674;76,43220263;1,662081584;19,38799298;2,368803587
20160602;15,1;71;16;0;81,82261264;14,74656349;78,85420263;3,124314714;20,09717183;5,103170649
20160603;13,6;82;0;0;81,82356068;15,05727797;81,00620263;1,395494144;20,56028831;1,916741153
20160604;10,4;88;4;0,2;80,23773079;15,21932861;82,58220263;1,426300798;20,8379378;2,014133674
20160605;10,5;91;7;3,5;45,75146566;10,66586227;80,23910138;0,131211043;16,01102202;0,103674077
20160606;9,4;92;12;0;52,73538547;10,76450179;81,63510138;0,409341521;16,19144536;0,32563378
20160607;15,6;68;36;0;74,69620746;11,39203702;84,14710138;4,621432362;17,02265431;6,742110213
20160608;13,9;46;15;0;83,45929074;12,34320382;86,35310138;3,648173122;18,18725072;5,595386992
20160609;14,7;54;12;0;85,11841984;13,19667053;88,70310138;3,920644671;19,23805813;6,203789419
20160610;10,6;65;12;0;84,95203301;13,67753819;90,31510138;3,831910711;19,84256199;6,183389073
20160611;11,9;53;11;0;85,36984973;14,39502327;92,16110138;3,859913973;20,70503435;6,386514703
20160612;13,7;59;4;0;85,41767856;15,10757637;94,33110138;2,730873411;21,5762886;4,655489478
20160613;13,2;56;10;0;85,46552318;15,84643335;96,41110138;3,719343599;22,46274662;6,47687546
20160614;15,8;60;6;0;85,5133836;16,64024663;98,95910138;3,060817131;23,4306653;5,513754691
20160615;17;55;11;0;85,90857869;17,59669769;101,7231014;4,161084874;24,56840489;7,571305204
20160616;15,5;65;6;0;85,73021412;18,27895437;104,2171014;3,154761555;25,4142168;5,978337172
20160617;15,4;67;12;0;85,39214986;18,91834983;106,6931014;4,071935051;26,21560931;7,714301711
20160618;15,9;65;0;0;85,43998605;19,61704643;109,2591014;2,239380328;27,07918649;4,41415823
20160619;17;64;5;0;85,48783804;20,38220728;112,0231014;2,900111293;28,01935712;5,866131965
20160620;12,2;71;10;0;84,46193096;20,83512707;113,9231014;3,24063104;28,59573704;6,60211224
20160621;12,8;72;8;0;84,09988086;21,29215685;115,9311014;2,790640374;29,18422087;5,802415229
20160622;13,6;80;2;0;82,92545074;21,63739517;118,0831014;1,768973135;29,67895621;3,64089639
20160623;16,3;78;6;0;82,97247255;22,08690955;120,7211014;2,176937635;30,31011334;4,638023304
20160624;16,3;77;6;0;83,01950988;22,55685641;123,3591014;2,190072316;30,96049295;4,737085937
20160625;11,5;94;9;1;72,7558014;22,64563198;125,1331014;1,084670336;31,18307686;1,983909673
20160626;13,9;97;16;34;14,52141556;8,308077848;60,67904605;2,86647E-05;12,37890579;1,94702E-05
20160627;11,3;95;6;18;7,220811669;3,52387324;32,26518846;3,6535E-07;5,536155313;1,64384E-07
20160628;11,1;90;6;3;15,38057558;1,962514162;31,37230837;2,56654E-05;3,394210915;9,45115E-06
20160629;16,6;79;3;1;33,89501573;2,398994038;34,06430837;0,010901889;4,079701163;0,004308882
20160630;19,6;86;8;0;51,14210837;2,739300382;37,29630837;0,281001841;4,628692339;0,116963378
20160701;20,8;85;5;0;62,92476541;3,143716732;40,74430837;0,619222371;5,270743873;0,272580218
20160702;19,9;91;6;0;67,72603591;3,376394632;44,03030837;0,787025326;5,666477146;0,357849209
20160703;24,3;73;15;0;79,49753648;4,220683012;48,10830837;2,300640757;6,922941181;1,556033575
20160704;13,9;95;6;6;31,7413565;1,868582881;42,1614701;0,007417932;3,364393635;0,002722739
20160705;11,6;95;3;7;13,73016138;0,411451104;34,14431621;1,02591E-05;0,79883655;2,58733E-06
20160706;13;84;8;18;19,91867314;0,27773616;7,904953058;0,000189262;0,510621324;4,47308E-05
20160707;16,4;58;10;0;55,45517353;1,18259466;10,56095306;0,481122585;1,847883469;0,145720484
20160708;16,5;76;5;0;67,82413306;1,7026113;13,23495306;0,75076637;2,576566299;0,251220786
20160709;13,4;91;5;6;31,94127825;0,424912984;7,872481479;0,007426319;0,748787459;0,001853142
20160710;13,4;84;5;0;46,01117626;0,710528184;9,988481479;0,12330974;1,206496742;0,03364712
20160711;12,2;96;7;2;36,23603252;0,082945672;11,88848148;0,022830855;0,163047399;0,004895673
20160712;14,9;77;18;10;38,88049838;0,4530448;2,386;0,0691418;0,614426878;0,016747046
20160713;13,3;73;9;0;58,80727842;0,93169648;4,484;0,595461034;1,226355238;0,163058339
20160714;14,5;87;3;0;64,57504807;1,18136356;6,798;0,602901825;1,647128033;0,177094016
20160715;12,1;87;6;0;69,05794784;1,39262032;8,68;0,821406389;1,987895224;0,253927655
20160716;8,4;82;10;0,2;73,2166868;1,60313842;9,896;1,162667542;2,282053145;0,374411626
20160717;9,2;58;10;0,2;79,53006263;2,13571228;11,256;1,794127349;2,897158277;0,624385756
20160718;11,4;75;7;0;80,54498484;2,52043103;13,012;1,714850782;3,396232261;0,631624138
20160719;11,4;66;9;0;82,11496616;3,04364853;14,768;2,274838469;4,01737121;0,893613463
20160720;10,7;71;16;0;82,22617855;3,46493095;16,398;3,281111596;4,534492855;2,079503537
20160721;12,1;79;7;0;82,2729695;3,80619187;18,28;2,097017699;5,006367093;0,902562776
20160722;13,1;78;8;0;82,3197759;4,19078751;20,342;2,218136543;5,532242182;0,997703728
20160723;16,7;72;4;0;82,70478568;4,80436775;23,052;1,902535887;6,317231272;0,909601806
20160724;15,9;67;17;0;83,47734869;5,49501485;25,618;4,044448364;7,153823869;3,598546958
20160725;12;96;6;16,4;19,33536512;2,173977017;2,383994745;0,000136251;1,814266491;4,10605E-05
20160726;9,8;89;31;40;20,16280398;0,508408669;1,468;0,000662433;0,544971172;0,000157864
20160727;12,8;71;13;0,5;48,25380255;1,004665079;3,476;0,252842361;1,166470455;0,068496191
20160728;11,5;74;9;0;63,41346611;1,407973439;5,25;0,775186678;1,685727827;0,229074825
20160729;12,3;72;18;0;74,39899171;1,869882159;7,168;1,837760358;2,263556318;0,590338832
20160730;18,2;76;12;0;79,26416752;2,440127679;10,148;1,933194467;3,047997197;0,684777116
20160731;21;80;0;0;80,1203331;2,984273879;13,632;1,151595065;3,857415222;0,445195012
20160801;15,2;74;16;0;81,5370359;3,578255007;16,072;3,020156992;4,597533594;1,832131708
20160802;12,6;71;6;0;82,09097202;4,135094795;18,044;1,95002791;5,25786357;0,857471438
20160803;12,4;80;16;0;82,13056879;4,513515995;19,98;3,242918053;5,768977441;2,389547387
20160804;18,8;81;7;0;82,17732817;5,043445831;23,068;2,072533331;6,52204307;1,05912608
20160805;16,6;90;3;0;80,24144761;5,291521951;25,76;1,356759924;6,992243332;0,680963461
20160806;14,9;87;3;2,8;52,9132142;3,56980498;28,146;0,264979224;5,420789967;0,118105108
20160807;17,4;60;0;0,2;65,90442839;4,60695938;30,982;0,546064141;6,71693345;0,26880051
20160808;18,9;64;5;0;77,27301645;5,61608258;34,088;1,143345093;7,955460513;0,611837619
20160809;17;60;8;0;82,45903263;6,63081202;36,852;2,256754785;9,147038018;1,943392967
20160810;15,9;57;3;0;84,29784981;7,65535238;39,418;2,227654101;10,30660281;2,108311851
20160811;16,8;69;16;0;84,34532472;8,433078024;42,146;4,31582553;11,24237994;4,985933143
20160812;19;64;2;0;84,64545631;9,44724684;45,27;2,220308006;12,4165642;2,444566242
20160813;22,1;58;15;0;86,00982339;10,8129269;48,952;5,162913515;13,93220119;6,684388511
20160814;21;69;2;0;85,86731013;11,77313566;52,436;2,628919314;15,08110162;3,499549464
20160815;22;64;11;0;85,9153032;12,93867296;56,1;4,165009421;16,41349417;5,985765509
20160816;20;52;12,9;0;86,79938182;14,35817292;59,404;5,192614112;17,90006265;7,709470987
20160817;17,4;38;15;20,58;62,02847239;7,639827021;27,66989814;0,979511712;9,039796899;0,559914872
20160818;17,9;47;10;0;79,99360817;9,051197941;30,59589814;1,880789145;10,406211;1,584519339
20160819;19,5;40;8;0;86,86241484;10,7835261;33,80989814;4,093206277;11,99926405;4,903450845
20160820;16,3;54;14;0;86,91073644;11,90533472;36,44789814;5,576026658;13,10727485;6,945148871
20160821;11,2;60;6;0;86,2183582;12,59490224;38,16789814;3,37844438;13,80288234;4,365355067
20160822;18;43;10;0;87,79256239;14,12078062;41,11189814;5,169644644;15,19442082;7,017126633
20160823;18,7;50;11,3;0;87,84119108;15,50832502;44,18189814;5,558121189;16,51994807;7,840010772
20160824;19;59;5;0;87,41307496;16,66335061;47,30589814;3,806238919;17,72115312;5,741286571
20160825;23,2;62;6;0;87,41977353;17,95755112;51,18589814;4,006740881;19,1335455;6,312323405
20160826;25,1;68;7;0;86,7793782;19,13261902;55,40789814;3,846467578;20,53668922;6,334570241
20160827;22,2;83;15;2,2;69,56862334;16,78085527;59,10789814;1,313719647;19,62954141;1,632276725
20160828;11,8;88;7;15;25,92371567;7,664643398;36,20399867;0,001473939;10,02393918;0,000890304
20160829;14,5;86;10;0,25;42,96149682;7,970744102;38,51799867;0,097857731;10,50621445;0,060641054
20160830;14,5;89;5;0;52,10594062;8,211251798;40,83199867;0,269014893;10,92832862;0,17036059
20160831;18,9;79;10;0;67,65079296;8,799906998;43,93799867;0,960357046;11,72773433;0,632627574
20160901;12,9;81;21;0,2;74,54851698;9,238216478;45,96399867;2,153962161;12,29737038;2,322929604
20160902;6,2;93;9;27;17,59681087;3,80006269;2,631456157;7,81972E-05;3,276450446;2,84252E-05
20160903;12,2;64;11;3,5;40,833127;2,659927752;1,9;0,070658269;2,147367347;0,022339885
20160904;9,6;88;9;0;50,83555186;2,871502704;3,332;0,285235992;2,53370456;0,094927833
20160905;9,7;94;8;10;18,45478946;0,942298275;1,45;0,000105916;0,723236532;2,62848E-05
20160906;9,7;89;33;5;27,21100714;0,195756264;1,45;0,00813106;0,292717283;0,001814611
20160907;11,6;84;24;0;48,52697669;0,53058516;3,242;0,456256693;0,753057265;0,113957171
20160908;13,8;79;6;0,2;61,63333495;1,046175522;5,43;0,60941422;1,4121624;0,172319187
20160909;21,1;57;19;0;80,70788797;2,61914631;8,932;3,195632522;3,022534585;1,498091207
20160910;24,4;58;21;0;85,76972982;4,38391869;13,028;6,754008504;4,761895671;5,111038173
20160911;26,5;58;11;0;86,84678759;6,294025266;17,502;4,750492453;6,628625981;4,134323233
20160912;19,6;93;15;6;40,97228945;3,289557826;13,17607691;0,088674185;4,0507967;0,034948439
20160913;19,3;54;26;2,5;69,34968236;3,396853545;16,35407691;2,27072888;4,471700304;0,931644288
20160914;12,7;76;19;0;76,38712791;3,942598281;18,34407691;2,171705438;5,129209757;0,944618182
20160915;17,6;56;7;0;82,77687261;5,298391665;21,21607691;2,233190839;6,523759629;1,364855181
20160916;19,7;60;11;0;84,85510122;6,669344625;24,46607691;3,59553326;7,932665325;3,330136015
20160917;23,1;52;8;0;86,95021474;8,583405873;28,32807691;4,144615546;9,76774565;4,412728048
20160918;20,2;66;18;0;86,343216;9,776728149;31,66807691;6,293923017;11,03584907;7,096997396
20160919;17,8;60;14;0;86,39136618;11,02244983;34,57607691;5,180305235;12,26781166;6,258540388
20160920;18,3;66;12;0;86,02182654;12,10932552;37,57407691;4,44618669;13,41235746;5,676986883
20160921;21,7;56;15;0;86,52133865;13,76237841;41,18407691;5,549015106;14,99644606;7,430633494
20160922;25,3;54;10;0;87,38054688;15,76344244;45,44207691;4,873911974;16,8843323;7,048138142
20160923;16,2;57;9;0;87,20226023;16,98922599;48,06207691;4,518051437;18,03802301;6,823793663
20160924;11,7;74;8;0;84,52949924;17,53760717;49,87207691;2,95697298;18,66567093;4,598108164
20160925;16;53;3;0;85,59040028;18,86192796;52,45607691;2,659836429;19,86575315;4,283238549
20160926;20,4;56;3;0;86,16084369;20,42072784;55,83207691;2,881108404;21,33402102;4,883953305
20160927;23,4;42;15;0;88,88285727;22,76222322;59,74807691;7,776292216;23,31687416;12,46177141
20160928;26,4;37;9;0;90,5502783;25,61700207;64,20407691;7,29944061;25,6492757;12,45074196
20160929;18,7;62;28;0;87,26091953;26,85679174;67,27407691;11,86586258;26,88318529;18,47978472
20160930;17,9;55;22;0;87,3093727;28,26564364;70,20007691;8,831263346;28,26213257;15,18473115
20161001;20,6;58;10;0;87,35784187;29,99183524;74,86207691;4,858139539;29,99098724;9,7149509
20161002;22,7;58;11;0;87,40632703;31,88507764;79,90207691;5,144652983;31,92290926;10,55486202
20161003;23,6;64;15;0;87,17135098;33,56922244;85,10407691;6,085779787;33,8037762;12,48188636
20161004;22,4;64;18;0;86,97001568;35,17154644;90,09007691;6,878677914;35,59854103;14,12919997
20161005;15,5;94;8;5;39,36590697;22,80858068;86,79501028;0,045975466;27,53052004;0,05125907
20161006;21,1;55;8;2,5;62,7917433;20,57663476;91,54701028;0,71560479;26,34796664;0,774997132
20161007;20,7;67;22,5;0;79,05084006;21,93917836;96,22701028;3,214694023;27,94826614;6,459810058
20161008;18,7;49;26;0;85,80724264;23,85173956;100,5470103;8,734522735;29,94475733;15,50846921
20161009;21,7;39;10;0;88,90565486;26,48591476;105,4070103;6,064502818;32,53434162;12,19098984
20161010;22,9;39;22;0;89,73672681;29,25873076;110,4830103;12,50682268;35,2077059;21,897891
