DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20140204;21;85;8;76;24,78578499;0,67743046;6,784;0,001074487;1,084198634;0,000286706
20140205;34;48;20;6;79,98197282;3,62977524;9,124;3,108940365;3,639660624;1,627691207
20140206;26;68;9;0;83,89623143;5,35437588;16,808;2,856223208;5,961219416;2,019465369
20140207;34;46;14;0;89,9567632;9,12375786;25,932;8,625923421;9,708269143;8,821460245
20140208;34;49;22;0;90,0061064;12,68372973;35,056;12,99911089;13,3195138;14,23232397
20140209;28;51;0;0;90,0554659;15,51941706;43,1;4,32144949;16,33452449;6,183010485
20140210;23;76;6;28;43,87049138;7,358864559;7,144;0,093012312;6,947000894;0,046536186
20140211;33;53;15;0;83,58612011;10,54615405;16,088;3,709249858;10,31682815;4,041337147
20140212;27,5;65;0;3;63,16807492;9,35111244;21,54965101;0,486971661;9,312771857;0,282774343
20140213;27;58;14;11;66,68999053;6,618500042;13,40930312;1,137156091;6,520863224;0,551895753
20140214;24;31;22;0;88,44572293;10,06272957;20,73330312;10,39155713;9,971618466;10,45055565
20140215;25;39;19;0;90,00226334;13,22893884;28,23730312;11,16954022;13,15322141;12,56466467
20140216;29;38;14;0;90,97394568;16,94025078;36,46130312;9,975742905;16,86693827;12,91726411
20140217;29;53;4;0;90,12552173;19,75366467;44,68530312;5,339557307;19,70374809;8,331192822
20140218;28;48;5;0;90,17492064;22,76296551;52,72930312;5,655309236;22,72405915;9,465536621
20140219;25;70;2;23;44,97934717;10,47984534;22,08969708;0,090675643;10,39924603;0,055876656
20140220;26;51;4;6;60,76747242;8,312597413;22,12941914;0,524650262;8,573714277;0,291730518
20140221;29;42;9;0;85,79225175;11,78446987;30,35341914;3,701455073;11,96025687;4,406501313
20140222;30;44;2;0;89,29765495;15,24798979;38,75741914;4,287418177;15,37442162;5,925737855
20140223;29;43;4;0;90,00502617;18,66000238;46,98141914;5,248205566;18,72605041;7,97883476
20140224;28;48;2;0;90,0543853;21,66930322;55,02541914;4,778831757;21,83840543;8,003127573
20140225;19;65;10;15;52,7328155;10,87438935;36,9611225;0,370006556;12,53149909;0,253090019
20140226;21;53;8;2;69,46551966;11,18760067;43,7451225;0,920288272;13,64871892;0,661353396
20140227;22;34;8;0;86,08028979;14,21957269;50,7091225;3,664684927;16,71871827;5,34043246
20140228;24,5;43;4;0;88,65037075;17,12148373;58,1231225;4,321164213;19,72030784;6,893790391
20140301;25;39;0;0;89,7153319;19,89568614;64,3271225;4,115854974;22,44013902;7,108863958
20140302;27;36;10;0;90,94192894;23,02936217;70,8911225;8,117912772;25,4167802;13,47638142
20140303;27;47;8;0;90,69942002;25,62443764;77,4551225;7,090232979;28,04970347;12,75170906
20140304;25;44;10;0;90,74900841;28,1712464;83,6591225;7,897579832;30,59022638;14,51608054
20140305;25;44;18;6;77,12616854;19,2439551;80,96088122;2,176645919;24,14191185;3,943826314
20140306;27;42;21;0;88,60771184;22,08384901;87,52488122;10,11340396;27,08365827;16,47022271
20140307;25;33;14;0;91,02102635;25,13092378;93,72888122;10,04289207;30,09134752;17,26864896
20140308;26;50;4;0;90,19341096;27,49198418;100,1128812;5,391704161;32,60193585;11,09872474
20140309;26;34;12;0;91,20129796;30,60858391;106,4968812;9,316368419;35,6217711;17,78401314
20140310;22;36;10;9;70,38317288;17,99105938;96,54206616;1,048208193;24,54631922;1,363591226
20140311;24,5;31;0;0;84,57284443;21,06897606;102,6560662;1,987764921;27,84882507;3,957891938
20140312;27;35;4;0;90,1216193;24,25161578;109,2200662;5,336574696;31,18960292;10,73830435
20140313;27;35;12;0;91,17758273;27,4342555;115,7840662;9,284980203;34,45739261;17,44215107
20140314;27;52;16;0;89,94612159;29,78451252;122,3480662;9,525832531;37,03154912;18,43843536
20140315;26;51;8;32;63,38206124;12,34721982;66,27588493;0,736028978;16,84763798;0,599831606
20140316;26;52;19;0;84,22762572;14,6138378;72,65988493;4,941065928;19,44859811;7,723234645
20140317;25;57;12;0,5;86,47957468;16,56942311;78,86388493;4,742536029;21,7267746;7,92624409
20140318;21;32;12;0;87;21;320;7;37;15
20140319;20;55;10;2;77,61513832;20,19386537;325,304;1,510744408;34,96191247;3,449081297
20140320;20,5;61;0;0;81,46729851;21,66173052;330,698;1,337826973;37,22721922;3,139923763
20140321;23;80;12;0;81,9429288;22,50160588;336,542;2,59132064;38,55810732;6,479351702
20140322;18;34;0;0;86,69678865;24,69817617;341,486;2,671864122;41,83245918;7,025856256
20140323;23;30;6;0;90,69702112;27,63773993;347,33;6,408439105;46,10401007;15,36960194
20140324;22;28;12;0;91,7120701;30,53583266;352,994;10,01731425;50,21254416;22,31590956
20140325;25;47;0;0;90,86792651;32,94620525;359,198;4,853605654;53,60139903;13,47326764
20140326;22;61;2;2;74,90597355;31,13565399;364,862;0,842830045;51,32228534;2,29358832
20140327;26,5;51;0;1;79,07147482;33,49218394;371,336;1,036799342;54,65950455;3,20171247
20140328;23,5;48;0;10;49,95732651;18,21791856;343,7029053;0,163224477;32,17258066;0,202045794
20140329;28;40;14;7;75,21840706;13,05938901;329,8809206;1,569810752;23,76658749;2,620446751
20140330;24;80;6;28;39,43823586;6,153062591;247,7231215;0,042159557;11,58663929;0,027583817
20140331;18;70;8;8;42,5139067;3,752277541;233,4970694;0,081972519;7,214705847;0,041777418
20140401;24;69;10;0;70,19989931;4,916517447;238,5210694;1,042002122;9,351157854;0,606391227
20140402;25;50;16;0;85,21583401;6,869136747;243,7250694;4,860895367;12,83399183;6,037266064
20140403;27;47;10;0;88,48609343;9,097516765;249,2890694;5,710044706;16,67380534;8,069725978
20140404;28;48;2;0;88,94785207;11,3616574;255,0330694;4,077445043;20,44613923;6,672617273
20140405;30;44;10;0;89,99348573;13,96754381;261,1370694;7,088778515;24,64023248;11,90948034
20140406;25;63;0;0;88,31513467;15,41248209;266,3410694;3,366581097;26,92915889;6,591161022
20140407;22;76;0;24;29,12040685;7,133151009;205,2673196;0,002696698;13,12596588;0,001894451
20140408;24;72;1;64;27,99302334;3,697169107;68,26472558;0,002047976;6,512550435;0,000993341
20140409;23,5;31;22;0;80,0908376;6,236920831;73,19872558;3,47783125;10,28335111;3,753810423
20140410;24;37;16;0;88,94263496;8,602956769;78,22272558;8,248584311;13,49535613;9,933102811
20140411;20;51;14;25;60,11004696;5,008792559;38,42147442;0,834451326;7,555246973;0,435102456
20140412;20;31;25;18;69,57666683;4,02355141;14,1486658;2,174759085;4,703317566;0,911339548
20140413;15;27;18;0;85,88107584;5,782105788;17,5526658;5,897811629;6,341639067;5,074163558
20140414;17;40;0;0;87,47252139;7,407044148;21,3166658;2,983904617;7,927518703;2,631022108
20140415;19;35;5;0;89,33054352;9,361907838;25,4406658;5,010546099;9,752115695;5,35722332
20140416;22;40;0;0;89,4651781;11,4357242;30,1046658;3,970789487;11,7309706;4,690008224
20140417;30;30;2;0;92,31106188;14,69308222;36,2086658;6,587680089;14,68612805;8,554637945
20140418;21;45;0;0;91,05536764;16,51178625;40,6926658;4,985018987;16,50478179;7,104325302
20140419;21,5;48;12;0;89,86384458;18,270191;45,2666658;7,695970861;18,26574311;10,90587258
20140420;24;8;10;0;96,28018659;21,72535459;50,2906658;17,05093892;21,68638895;21,71577608
20140421;26;46;0;0;92,78825575;23,91498148;55,6746658;6,369861632;23,87830088;10,73766941
20140422;20;38;17;0;91,47505343;25,87238881;59,9786658;12,46080435;25,83295224;18,78943505
20140423;21;32;6;0;91,5248979;28,12096834;64,4626658;7,210115704;28,07483732;12,92798752
20140424;22;32;4;0;91,57475882;30,47129354;69,1266658;6,565321816;30,41860455;12,52472351
20140425;19;50;3;0;89,69790847;31,97503484;73,2506658;4,775449797;31,92702445;9,921524388
20140426;20;31;20;0;90,75120211;34,15343978;77,5546658;13,07457412;34,09956898;22,25141721
20140427;21,5;74;20;0;85,65068711;35,03264215;82,1286658;6,316276434;34,99633236;13,09814671
20140428;24;49;10;0;87,73875094;36,94800458;87,1526658;5,129980494;36,91458422;11,42235497
20140429;24;43;0;0;88,75887752;39,08870376;92,1766658;3,587949947;39,05445001;8,750440476
20140430;25;39;0;0;89,75094168;41,47089931;97,3806658;4,136923555;41,43332377;10,22391164
20140501;22,5;86;15;11,5;45,44702653;20,26200672;80,87699626;0,187533238;24,91758779;0,19578661
20140502;21,5;76;12;0;67,66624925;20,96057452;84,45099626;1,062706612;25,86934507;1,52222788
20140503;20;51;14;0;82,45764614;22,29215501;87,75499626;3,052727149;27,26755754;6,056435808
20140504;21;54;12;0;85,85132428;23,60145448;91,23899626;4,341126632;28,66527273;8,598494903
20140505;20;81;8;1;78,21313233;24,11778161;94,54299626;1,435455463;29,45240098;2,806929179
20140506;20;59;4;0;83,17333634;25,2319612;97,84699626;2,019681336;30,68314402;4,322049821
20140507;24;60;0;0;84,9010505;26,52503288;101,8709963;2,078837007;32,13311966;4,605881933
20140508;21;54;12,5;0;86,43301331;27,83433236;105,3549963;4,831605449;33,52546148;10,30022606
20140509;18;41;8;0;88,09738498;29,2856894;108,2989963;4,882765764;34,94633362;10,63729731
20140510;21;39;26;0;89,34389783;31,02193436;111,7829963;14,4607988;36,6300251;24,72946005
20140511;19;50;10;0;88,92266117;32,31629396;114,9069963;6,079327387;37,95003904;13,28052677
20140512;20;83;10;10;44,82556144;15,99359165;100,1798179;0,132477898;22,86232442;0,130786416
20140513;16;63;0;2;47,81507045;14,69692855;102,7638179;0,123817986;21,65227276;0,118041848
20140514;22;73;11;0;70,04435596;15,50020426;106,4278179;1,090370557;22,72588385;1,327316293
20140515;22;80;12;0;77,37514018;16,0952233;110,0918179;1,639638976;23,57418815;2,756845064
20140516;19;50;8;0;84,44396653;17,3895829;113,2158179;2,922900417;25,1296021;5,510966099
20140517;18,5;49;4;16;52,40200996;8,887768073;86,04337167;0,264083042;14,12735657;0,193652751
20140518;18;50;0;0;68,50054709;10,11773167;88,98737167;0,596468295;15,75668444;0,466758407
20140519;16;64;10;0;78,41175512;10,91057522;91,57137167;1,615343305;16,81303747;1,984468196
20140520;15;74;4;3;57,9058492;8,196635324;90,96733164;0,433904801;13,37938757;0,308220771
20140521;15,5;88;18;15;30,90406372;3,739425838;66,74602612;0,010900038;6,560040925;0,005305222
20140522;12,5;70;20;4;46,72280358;2,244674121;63,95998511;0,291192329;4,127235195;0,115626662
20140523;16;58;6;0;68,54535269;3,169658265;66,54398511;0,808140734;5,66475055;0,367399347
20140524;15;62;4;0;77,32858701;3,957607721;68,94798511;1,091814395;6,921921386;0,545301721
20140525;15;49;4;0;83,18681837;5,015118833;71,35198511;2,023196579;8,531162555;1,479274333
20140526;15;65;4;0;83,67613355;5,740861753;73,75598511;2,156497122;9,611436955;1,882297115
20140527;12,5;73;2;0,5;83,69974707;6,213785977;75,70998511;1,955873814;10,31176457;1,693041743
20140528;18;70;10;0;83,74702451;6,951764137;78,65398511;2,945021261;11,38737104;3,303077215
20140529;17,2;64;22;0;84,35260731;7,800245833;81,45398511;5,84479296;12,58706606;7,097961544
20140530;15;86,5;6;5;44,58291359;4,500476675;76,96797731;0,104254448;7,853000443;0,055425138
20140531;16,5;86;4;19;21,70136295;1,898466376;46,45779123;0,000302144;3,444989779;0,000111877
20140601;16;62;4;0;49,92068347;2,66151352;49,04179123;0,198774001;4,687100917;0,083175368
20140602;17;68;8;0;68,81346106;3,341656496;51,80579123;0,90147;5,755231154;0,412790486
20140603;19;60;20;0;81,34005538;4,285777616;54,92979123;3,610400123;7,172507037;3,149919373
20140604;14;85;6;4;48,46894148;2,358224035;52,55093507;0,18283514;4,24069494;0,073399474
20140605;19;59;20;2;69,26538346;2,361990738;55,67493507;1,67389147;4,270992824;0,673934261
20140606;16;60;10;0;79,43853286;3,165198258;58,25893507;1,777936006;5,57339276;0,802374949
20140607;15;84;5;1;73,27056429;3,467692786;60,66293507;0,90585272;6,068191182;0,425022848
20140608;16;56;12;0;81,78007622;4,351221058;63,24693507;2,541119143;7,425333999;1,981616935
20140609;18,5;55;4;0;84,73336317;5,386936018;66,28093507;2,485288841;8,954454649;2,220749619
20140610;18;53;15;0;86,11621769;6,441087174;69,22493507;5,240699916;10,45109822;5,808538314
20140611;11,5;93;18;28;23,57348141;2,553451393;22,62617602;0,001184581;3,98312513;0,000463756
20140612;20,5;82;44;5,5;50,97896918;1,252810027;19,21472059;1,691317567;2,154442976;0,535264096
20140613;15;58;6;24;39,8440706;0,794048136;2,404;0,045600457;0,869828836;0,011670123
20140614;14;57,5;18;0;68,07920378;1,547642326;4,628;1,45728249;1,68586548;0,430649634
20140615;17,5;71,5;12;0;77,46329012;2,170128154;7,482;1,650939236;2,515920945;0,548194269
20140616;16;81;14;0;79,35315668;2,551651726;10,066;2,156727585;3,12371229;0,770625695
20140617;16;49;4;0;84,18358659;3,575741314;12,65;2,307044491;4,19031798;0,921695263
20140618;13;58;12;0;84,67095223;4,27114993;14,694;3,687387758;4,947232123;2,597721317
20140619;12;60;2;0;84,71855032;4,88647265;16,558;2,242536481;5,623806452;1,115536121
20140620;14;57;10;0;85,0712543;5,648932654;18,782;3,521887417;6,448892765;2,863650989
20140621;16;51;10;0;86,13699894;6,632861866;21,366;4,085642335;7,469018079;3,730146769
20140622;16;70;4;0;85,21687664;7,235267506;23,95;2,655961515;8,244158195;2,299289104
20140623;17;82;0;0;83,3852647;7,61784793;26,714;1,697024404;8,894638448;0,961858813
20140624;18;77;10;0;83,43243832;8,133709134;29,658;2,825887586;9,650673267;2,803218572
20140625;17;76;12;0;83,47962751;8,643816366;32,422;3,144776874;10,37356364;3,359012833
20140626;13;73;14;0;83,52683229;9,090864762;34,466;3,499701044;10,95675547;3,930906597
20140627;15;70;14;0;83,57405265;9,658042002;36,87;3,521426635;11,6722575;4,114694388
20140628;16;64,5;14;0;84,06202608;10,37088868;39,454;3,756506319;12,51653093;4,599549733
20140629;13;76;14;0;83,38381151;10,76826503;41,498;3,434966694;13,06256057;4,293645031
20140630;11;75;0;0;83,224915;11,12348473;43,182;1,662094159;13,53231445;1,663253848
20140701;8;96;2;0;78,25473512;11,16829677;44,326;1,064806564;13,70431135;0,76702864
20140702;8;32;4;0;84,30822686;11,93010145;45,47;2,346035858;14,40892186;2,950079156
20140703;17;58;8;0;85,15265347;12,86598367;48,234;3,220246599;15,43745995;4,451408895
20140704;16;84,5;2;0;82,53432999;13,19228672;50,818;1,683770906;16,0003793;2,021217025
20140705;14;90;12;42;24,95907932;5,309057776;2,224;0,001391092;4,647067127;0,00057999
20140706;10;60;14;3;45,68117077;3,726409494;1,504;0,184735797;3,058811341;0,065518954
20140707;11;55;10;0;67,21673604;4,396743444;3,188;0,946561353;3,887029271;0,367027199
20140708;14;68;13;0;76,89029998;4,991610964;5,412;1,662780211;4,625184904;0,691890299
20140709;17,8;57;4;0;82,49844528;5,992125934;8,32;1,853947242;5,726163374;0,846982952
20140710;14;80;6;0;82,42176033;6,363918134;10,544;2,031013637;6,174963156;0,960713999
20140711;17;76;10;0;82,46861585;6,898707974;13,308;2,498974741;6,778402423;1,786197648
20140712;18;78;10;0;82,51548684;7,416016194;16,252;2,513617442;7,354527622;1,931507848
20140713;19;80;2;8;40,21478439;3,971994602;8,515595948;0,040004091;3,901051975;0,015533416
20140714;21;77;16;0;65,59069636;4,597762732;11,99959595;1,208392338;4,69662795;0,50607594
20140715;17;96;4;12;18,4915965;1,816671052;2,764;8,78894E-05;1,592475113;2,55944E-05
20140716;17;83;0;3;20,4009359;0,952531318;3,117058105;0,000152191;1,079987927;4,05773E-05
20140717;15;88;12;0;37,66195436;1,190379838;5,521058105;0,039865588;1,546934282;0,011524973
20140718;17;65;4;0,2;60,50203095;1,970281688;8,285058105;0,51643464;2,471302998;0,170502025
20140719;19;63;6;0;75,48612978;2,885850758;11,4090581;1,065528419;3,535802821;0,398401747
20140720;20;71;6;0;80,46633908;3,639160848;14,7130581;1,61670587;4,497356218;0,664886066
20140721;18;68;12;0;82,81490313;4,391609168;17,6570581;2,886797192;5,415747929;1,913919891
20140722;16;84,5;2;30;25,34713683;1,796577369;2,584;0,000953242;1,548194794;0,000275634
20140723;12;86;9;0;40,61377516;2,022361109;4,448;0,061341924;1,963409351;0,018896309
20140724;12,5;63;14;0;64,64281126;2,641850629;6,402;1,052308208;2,627477796;0,354382714
20140725;12;52;5;0;76,46622654;3,415966309;8,266;1,07849981;3,400905996;0,397441609
20140726;12;53;2;0;81,2902913;4,173954579;10,13;1,449495315;4,16023135;0,577411868
20140727;14;57;2;0;83,45255108;4,973307809;12,354;1,893461593;4,970341338;0,812410154
20140728;16;61;8;0;84,38494985;5,794328399;14,938;2,899671655;5,883374401;2,048713641
20140729;18;80;16;0;83,24028821;6,264608599;17,882;3,729021833;6,679306523;3,141347313
20140730;20;81,5;0;0;83,03235597;6,745168484;21,186;1,621415835;7,5115475;0,843004181
20140731;18;85;2;3;53,86999018;4,656993254;21,60578339;0,27744141;6,05252532;0,130018491
20140801;21;80;4;0;66,69628968;5,276482774;25,08978339;0,687255137;6,916530045;0,34311676
20140802;19;78;10;0;75,39269758;5,896252606;28,21378339;1,2962707;7,745680821;0,684381692
20140803;24,5;77;2;0;79,50229129;6,721491134;32,32778339;1,195685132;8,845276851;0,675733989
20140804;19;44;8;0;85,9815439;8,29908707;35,45178339;3,614200877;10,47046438;3,962400768
20140805;15;50;18;0;86,43689965;9,42734287;37,85578339;6,377767566;11,62016909;7,373373036
20140806;22;66;25;0;86,48508076;10,52812809;41,51978339;9,136622502;12,8869378;10,57697657
20140807;16;52;17;4;69,37051564;7,700219604;39,65183879;1,443889958;10,3672492;0,888265629
20140808;15;53;4;0;79,24812103;8,760780056;42,05583879;1,289921017;11,52140998;0,841288946
20140809;16;58;8;0;83,25388004;9,767380448;44,63983879;2,496436671;12,62742791;2,895526714
20140810;16;78;4;0;83,20119776;10,29464732;47,22383879;2,026954908;13,32647258;2,274231237
20140811;15;65,5;4;0;83,63155761;11,07314382;49,62783879;2,143883188;14,21630404;2,595495977
20140812;15,5;45;18;0;86,59407769;12,3527681;52,12183879;6,521201964;15,51373082;8,723731705
20140813;15;36;4;0;88,30071792;13,79693553;54,52583879;4,109698518;16,90192953;6,011608789
20140814;13,5;42;18;0;88,34951438;14,98377653;56,65983879;8,378506826;18,04047718;11,61394944
20140815;15,5;53;12;0;87,873189;16,07727365;59,15383879;5,784073711;19,14566588;8,791958703
20140816;17,5;72;4;0;85,53885379;16,80720609;62,00783879;2,777263619;20,03691363;4,510667466
20140817;23;64;2;0;85,58673841;18,02319955;65,85183879;2,527863341;21,40226433;4,266392744
20140818;23;59;6;0;86,14431535;19,40808099;69,69583879;3,343401163;22,88458435;5,920312401
20140819;26;49;10;0;88,15606362;21,34517706;74,07983879;5,446015759;24,81501514;9,622333434
20140820;26;46;15;0;88,97014968;23,39621997;78,46383879;7,874358428;26,80830091;13,525467
20140821;27;48;12;0;89,01916715;25,44417944;83,02783879;6,817608819;28,81341928;12,53811379
20140822;28;48;10;0;89,06873167;27,56502003;87,77183879;6,208158291;30,88287878;12,07586315
20140823;29;65;22;0;87,92768058;29,04156349;92,69583879;9,647637316;32,57152086;17,44134728
20140824;17;84;18;0;82,79124493;29,44745527;95,45983879;3,893974948;33,25141536;8,534539119
20140825;14;62;34;0;84,00514786;30,25167039;97,68383879;10,21131628;34,10129698;18,61363368
20140826;10;73;28;0;83,47580692;30,67171793;99,18783879;7,037997746;34,59727069;14,16571352
20140827;13;66;4;0;83,53092681;31,34362579;101,2318388;2,115759182;35,33556339;5,014377191
20140828;15;70,5;10;0;83,57814852;32,00929671;103,6358388;2,880268629;36,12465339;6,855380948
20140829;17;65;6;0;84,06503975;32,89718497;106,3998388;2,511429422;37,10987279;6,134901634
20140830;30;60;12;0;86,83161528;34,64072561;111,5038388;4,985197301;38,99509004;11,50902905
20140831;22;68;16;1,5;79,31689702;35,67675876;115,1678388;2,376941522;40,21159244;6,138682539
20140901;22,5;62;18;0;84,39572615;37,15448787;118,9218388;4,80594328;41,72154779;11,60714611
20140902;15;96,5;22;7,5;30,54094746;20,55453657;108,4057927;0,012097451;27,88911785;0,013604206
20140903;22;74;14;2;56,80814965;19,11512261;112,0697927;0,659693996;26,80170149;0,722548014
20140904;19,5;77;6;0;69,88117063;19,89584077;115,2837927;0,843152418;27,79809479;0,946109334
20140905;22;84;24;0;76,99522328;20,50486026;118,9477927;2,916369424;28,65881769;5,98383706
20140906;17;95;24;14;26,26726791;9,318926136;95,18164174;0,003866274;14,97296585;0,002934435
20140907;21;50;4;0;62,4393616;11,13972304;98,66564174;0,574823157;17,37514702;0,477383446
20140908;26;71,5;14;0;78,81535277;12,41238592;103,0496417;2,049270522;19,07944713;3,084079857
20140909;29;73;42;0;84,096717;13,75153672;107,9736417;15,46791353;20,86094268;19,88824752
20140910;15;77;10;16;40,68889528;6,642832853;80,55017815;0,065418065;11,01474801;0,041608863
20140911;19;51;6;0;69,5563582;8,265731375;83,67417815;0,834479766;13,25739273;0,589621763
20140912;14;52;22;0;81,44264834;9,460042319;85,89817815;4,041127823;14,83547475;5,478821304
20140913;16,5;90;12;0;79,90540258;9,750051599;88,57217815;2,061254542;15,291791;2,609570379
20140914;17;100;10;22;11,66806638;4,023066866;51,63842233;5,26386E-06;6,734456838;2,59438E-06
20140915;20,5;70;14;5;45,99492072;2,823430413;48,63337764;0,193584378;4,931159655;0,082776464
20140916;18;60;15;0;72,20943749;4,082334333;51,57737764;1,43666417;6,815964652;0,712200033
20140917;22;59;8;0;82,20487383;5,642946771;55,24137764;2,186993022;8,990044608;1,814303403
20140918;16;80;9;0;82,25165774;6,206487531;57,82537764;2,313250191;9,786874096;2,139985695
20140919;19,5;75;6;0;82,59877017;7,055094231;61,03937764;2,076368429;10,94698429;1,987822555
20140920;22;60;47;0;85,59715408;8,577642951;64,70337764;24,43278163;12,88493729;22,38592722
20140921;19,5;54;6;0;86,33118383;10,13907928;67,91737764;3,432628202;14,76693543;4,629839454
20140922;22;62,5;24;0;86,37933004;11,5664687;71,58137764;8,558833342;16,4768946;11,29543866
20140923;26;57;9;0;87,021002;13,48662674;75,96537764;4,402890377;18,68159245;6,798237597
20140924;20;62;15;5;66,64005162;9,3736016;72,47247233;1,193827165;14,16646943;0,876862058
20140925;24,5;70;18;0;80,34315137;10,63909664;76,58647233;2,920233445;15,79332437;4,065824154
20140926;18;46;18;9;65,13948166;6,866379031;65,01681091;1,313331728;10,86432423;0,829003388
20140927;19;53;33;0;82,69353312;8,423036797;68,14081091;8,1889823;12,86912185;9,646922839
20140928;25;60;19;0;85,86232317;10,14331912;72,34481091;6,186282373;15,02135425;8,192871628
20140929;22;68;21;2;77,29399491;9,66246589;76,00881091;2,56419285;14,66445807;3,33211243
20140930;21,5;67,5;24;0;83,01291457;10,8727603;79,58281091;5,419102999;16,20919147;7,586208866
20141001;22;63;33;0;85,09764723;12,4915621;84,49681091;11,26130887;18,24135889;14,7391944
20141002;19;57;27;0;85,86221594;14,1285463;88,87081091;9,256808189;20,22052275;13,30816985
20141003;17,6;74;22;1;80,09798874;15,0494091;92,99281091;3,480442748;21,42897164;5,90890847
20141004;19;75;44;0;82,18071998;16,0011441;97,36681091;13,3731248;22,68303271;18,59747674
20141005;18,5;91;14;65;26,10144113;6,213795673;4,284;0,002217921;5,685230378;0,001009969
20141006;24;40;3;17;52,94773505;5,310223534;5,274;0,265927692;4,909704623;0,113497255
20141007;23,8;57;2;0;73,99313628;7,338129334;10,512;0,804613127;7,084396499;0,406425432
20141008;27;68;24;0;83,55487198;9,041214134;16,326;5,813314927;8,889483635;5,905030593
20141009;26;81;18;51;49,66350465;4,447551475;5,634;0,389872255;4,144285397;0,155067183
20141010;15;70;12;25;38,54713295;2,431785724;3,654;0,047802425;2,201971108;0,015227559
20141011;18,5;61,5;15;0;68,86826076;3,860998124;7,938;1,284886693;3,770846421;0,492362017
20141012;19,5;72;6;0;77,29660429;4,953457324;12,402;1,204595422;4,957125943;0,516251011
20141013;23,5;50;27;0;86,52178195;7,283077324;17,586;10,15781323;7,266845427;8,931194768
20141014;26;54;2;0;87,37730055;9,644137724;23,22;3,255654781;9,626390382;3,336058759
20141015;26;58;20;0;87,42579214;11,79988852;28,854;8,118599959;11,78934262;9,178907498
20141016;27,5;65,5;6;0;87,47429974;13,66869832;34,758;4,038069727;13,78495193;5,243987223
20141017;24;75;16;0;85,37381378;14,85718332;40,032;4,968384169;15,41336143;6,81891897
