DIA;TEMP;H.R.;INT VIENTO (km/h);PREC; FFMC;DMC;DC;ISI ;BUI;FWI
20180301;31,4;54;15;0;88,15272005;26,79693103;324,7144447;7,002763726;44,42787919;16,11618914
20180302;32,7;47;11;2;86,27850424;27,03187562;332,3044447;4,38326515;44,92707591;11,23601942
20180303;29,1;61;10;3,4;76,32019679;22,02692003;332,2955102;1,373811616;37,79116857;3,283702621
20180304;31,1;56;14;0;86,74042153;24,4956657;339,5975102;5,442759322;41,5065168;12,78466815
20180305;32,1;46;15;0;89,83916074;27,61958384;347,0795102;8,920027579;46,07323135;19,64902992
20180306;24,8;38;23;0;90,31144395;30,41765822;353,2475102;14,28159361;50,05903045;28,51744048
20180307;24,9;36;12;0;90,70658875;33,31714494;359,4335102;8,682083897;54,09796705;20,93021254
20180308;28,2;37;12;0;91,08883247;36,53358878;366,2135102;9,168405154;58,48177209;22,64990062
20180309;28,7;46;10;0;91,10774047;39,33758759;373,0835102;8,311962912;62,26283324;21,81774595
20180310;31,9;39;18;0;91,36561047;42,84519983;380,5295102;12,90248432;66,86809529;30,67358777
20180311;16,1;89;22;3;59,90998241;34,18519526;378,9613558;1,233077094;55,78892715;3,97963179
20180312;23,6;48;6;7;62,89731251;21,27654522;362,5044092;0,650352406;37,10810631;0,887641474
20180313;26,5;54;7;10;63,179028;12,68556653;336,115025;0,693245258;23,18365431;0,690590986
20180314;30,1;44;26;0;87,96519264;15,73002758;343,237025;11,86516789;28,22615181;18,92298995
20180315;21,5;35;17;0;90,01585653;18,2897307;348,811025;10,11862326;32,34011698;18,00371621
20180316;23,2;48;12;0;89,86271258;20,49152843;354,691025;7,694722363;35,81081977;15,44796427
20180317;27,2;72;15;20;60,32354796;9,79831203;294,0314858;0,889190667;18,0895801;0,757038561
20180318;33,9;58;64;0;87;21;320;7;37;15
20180319;22,4;50;22;10;70,58870691;12,38586736;296,0658465;1,931625852;22,42623937;3,25171206
20180320;25,3;40;12;0;86,91642597;15,14595568;302,3238465;5,045644165;26,92025397;9,438445753
20180321;21,1;58;12;0;86,96476541;16,77064403;307,8258465;5,080448926;29,52052287;9,997293448
20180322;24,6;57;24;0;87,0131208;18,69625868;313,9578465;9,363691331;32,54705647;17,05102389
20180323;28,9;55;9;0;87,84272275;21,04860668;320,8638465;4,951078611;36,16600579;10,96973384
20180324;22,7;83;6;9;44,87741131;11,42143662;300,3192916;0,10917765;20,8595961;0,101639876
20180325;18,6;60;25;0;74,41021102;12,79451086;305,3712916;2,616332834;23,16281992;4,66887168
20180326;19,9;46;16;0;85,18192196;14,77048318;310,6572916;4,83817721;26,40262445;9,007284069
20180327;21,9;73;12;0;85,17846212;15,85256326;316,3032916;3,953259036;28,17493177;7,840280175
20180328;24,1;74;14;0;85,22622777;16,99423616;322,3452916;4,401296688;30,03041837;8,938761371
20180329;26,8;74;9;0;85,27400918;18,25823115;328,8732916;3,44391078;32,06591212;7,490760218
20180330;30,2;53;6;0;88,01630995;20,82159348;336,0132916;4,363749017;36,05731587;9,862820216
20180331;30,8;52;12;0;88,7426175;23,48967885;343,2612916;6,552238694;40,11636106;14,5059695
20180401;25,8;65;18;0;87,46736365;24,89840764;348,6092916;7,384150312;42,2524233;16,33335873
20180402;25,2;68;4;0;86,82171871;26,15766006;353,8492916;3,326854679;44,15510685;8,828521307
20180403;20,5;86;0;2,4;57,11676234;22,3677323;358,2432916;0,333954492;38,69538009;0,469209315
20180404;27;57;9;0;80,53524121;24,17566326;363,8072916;1,894629048;41,46308155;5,016499758
20180405;28,8;56;12;0;86,70689283;26,14414291;369,6952916;4,897718555;44,43278262;12,21123396
20180406;29,6;51;16;0;88,58303714;28,39496683;375,7272916;7,83358343;47,7654475;18,20422378
20180407;19,9;92;6;3;53,93115189;22,29673765;373,9162121;0,341415153;38,80812456;0,480661093
20180408;23,6;78;0;3;43,38057504;17,85934932;372,798468;0,063429704;31,89837558;0,078061557
20180409;30,4;56;20;0;82,06470768;19,93316568;378,974468;3,935218254;35,23335265;8,912609952
20180410;31,5;44;21;0;89,787779;22,66473793;385,348468;11,97970123;39,51863469;22,47761269
20180411;34,1;51;39;0;89,83706641;25,24548718;392,190468;29,87789319;43,4919763;43,45106968
20180412;17,2;89;12;17;33,27725987;10,76698446;333,7212491;0,014771977;19,92671003;0,013359738
20180413;19,9;56;21;0;71,34488958;12,1495287;338,0072491;1,884092561;22,29554718;3,1403924
20180414;22,7;60;25;0;83,45511077;13,57396822;342,7972491;6,034426468;24,70253055;10,45792079
20180415;23,8;67;15;0;84,70506915;14,80344506;347,7852491;4,309012377;26,75936567;8,208651871
20180416;25,3;66;24;0;85,36234517;16,14648804;353,0432491;7,422710021;28,97951902;13,44868994
20180417;27,2;66;16;0;85,71869454;17,58618941;358,6432491;5,212729233;31,33150254;10,5591371
20180418;29;61;22;0;86,82609042;19,34264902;364,5672491;8,244021211;34,15494636;15,88191102
20180419;30;62;15;0;86,94202066;21,11092909;370,6712491;5,890286835;36,95945612;12,76852758
20180420;20,1;92;12;64;25,32955368;7,514292369;175,9997568;0,001568702;13,57918031;0,001123972
20180421;26,9;76;2;20;32,44975097;4,041259612;137,2368562;0,007266514;7,52829842;0,003782189
20180422;29,8;73;16;0;71,38077053;5,28958933;143,3048562;1,466370461;9,685421409;0,869493551
20180423;21,2;87;3;52;24,13337558;2,280186685;44,43001028;0,000672591;4,041801472;0,000264848
20180424;23,1;83;12;0;51,59660714;2,895748049;49,29201028;0,361881392;5,049841046;0,15634011
20180425;27,2;74;0;1;60,3077225;3,996696157;54,89201028;0,417232904;6,762453904;0,206051326
20180426;27,5;76;14,5;0;77,44442485;5,023729021;60,54601028;1,869774374;8,321328613;1,150291715
20180427;29,2;69;16;0;84,1419438;6,429166039;66,50601028;4,199406961;10,35562477;4,625966788
20180428;28,7;70;12;0;85,05543571;7,766822479;72,37601028;3,886772278;12,24780139;4,70481499
20180429;28,2;73;9;0;85,10316074;8,950513765;78,15601028;3,363602866;13,91665132;4,367248519
20180430;21,3;88;9;43;30,98836418;3,870006508;7,789895189;0,007083427;3,770168069;0,002714144
20180501;17,9;85;8;0;48,78729841;4,237063708;10,71589519;0,210805212;4,261568347;0,084797132
20180502;17,9;91;4;48;15,4344656;1,581559774;2,926;2,37758E-05;1,443944082;6,75865E-06
20180503;19,4;90;6;54;15,4852726;0,319150346;3,196;2,69043E-05;0,510784281;6,3589E-06
20180504;21,3;87;12;15;26,5999461;0,375042304;3,538;0,002342026;0,592947522;0,000564464
20180505;20,4;87;10;11;27,11762833;0,35997364;3,376;0,002481027;0,568423638;0,000594547
20180506;20,9;86;16;0,2;50,78640251;0,756653;6,842;0,403526587;1,185536448;0,109695013
20180507;23,2;79;25;0;72,68729071;1,413878576;10,722;2,422056635;2,126664639;0,763580285
20180508;20;91;15;68,3;26,05392181;0,244576008;3,304;0,002297951;0,412765424;0,000529901
20180509;20,4;90;6;3,5;28,47774864;0,2769028;3,447900935;0,003035183;0,461206282;0,000708626
20180510;19,1;93;21;60;17,23940539;0,182111888;3,142;0,000123144;0,318126805;2,76809E-05
20180511;20,7;77;18;17;40,93938107;0,645763088;3,43;0,102521182;0,878187298;0,026281869
20180512;19,4;73;3;0;60,10277082;1,358626808;6,626;0,479211386;1,79639831;0,144027425
20180513;19,7;76;22;0;75,21762814;2,001556472;9,876;2,348908409;2,656924231;0,793944474
20180514;19,6;80;6;0;78,57505274;2,534755352;13,108;1,339853138;3,417409502;0,494639781
20180515;21,6;81;6;0;80,2775144;3,090235248;16,7;1,584202513;4,225644712;0,635064151
20180516;14,4;71;10;0;81,79378303;3,669155288;18,996;2,301321188;4,948670555;0,985546578
20180517;13,3;82;8;0;81,77151536;4,002984152;21,094;2,07520881;5,429902434;0,925644201
20180518;15,9;77;7;10;42,63214287;1,959776232;9,331797162;0,079544529;2,570153716;0,026595555
20180519;14,7;73;21;0;65,7586247;2,509202904;11,68179716;1,564441409;3,265087012;0,567967159
20180520;13;86;10;0;70,92892484;2,763438312;13,72579716;1,067261938;3,676424487;0,404999101
20180521;14,9;81;5;0;75,10851959;3,154965992;16,11179716;0,991365293;4,236153405;0,397812215
20180522;15,7;56;10;0;82,15537419;4,106996456;18,64179716;2,404218763;5,296691782;1,288630005
20180523;16,3;62;6;0;83,77871217;4,95856916;21,27979716;2,417621217;6,266578954;1,562635613
20180524;16,3;62;8;0;84,42138778;5,810141864;23,91779716;2,913986531;7,229677485;2,38967925
20180525;16,7;68;14;0;84,46890348;6,543741096;26,62779716;3,967881156;8,106860352;3,781111946
20180526;19,1;74;12;0;84,51643486;7,22015668;29,76979716;3,610744285;8,989617355;3,609176727
20180527;21,6;77;12;0;84,31304914;7,892579712;33,36179716;3,512811955;9,918799888;3,713309414
20180528;26,1;70;24;0;84,7777327;8,943522432;37,76379716;6,848628402;11,23508793;7,728408503
20180529;22,8;69;14;0;84,82536604;9,89774236;41,57179716;4,165190181;12,40925231;5,089171112
20180530;17,7;92;6;49;21,37781176;4,018811153;2,89;0,000296829;3,506920164;0,000110643
20180531;12,7;91;20;29;16,87946999;1,452127566;1,99;0,000100446;1,183347121;2,72946E-05
20180601;11,2;90;10;2,5;23,88351247;0,567803252;3,71;0,000879705;0,821345833;0,000222905
20180602;11,4;73;15;0,25;49,72558061;0,964122752;5,466;0,33776891;1,338163949;0,094317106
20180603;12,5;75;9;0;64,46397335;1,363377952;7,42;0,811915157;1,868461171;0,246661299
20180604;13,1;85;15;0;71,08577716;1,613499592;9,482;1,380282478;2,263907557;0,443405444
20180605;9,6;93;6;0;72,00478481;1,701453164;10,914;0,905999994;2,448590355;0,298240367
20180606;14,6;68;10;0;78,76668488;2,291411436;13,246;1,66776422;3,199240048;0,601033186
20180607;11,8;78;15;0;79,97349743;2,6246721;15,074;2,414522984;3,657320387;0,914428194
20180608;14,4;67;14;0;82,29695396;3,22531632;17,37;2,99256707;4,405544286;1,746814601
20180609;16,2;75;13;0;82,34376828;3,73319242;19,99;2,862031431;5,089967923;1,799505172
20180610;20,9;82;7;0;82,39059805;4,1982073;23,456;2,127715585;5,800809831;0,977811535
20180611;18,2;79;9;5;53,1254791;2,343499192;20,46906032;0,366422136;3,643996931;0,138578332
20180612;11,6;84;21;1;61,21148257;2,582112888;22,26106032;1,267485732;4,003335082;0,497209062
20180613;9,1;84;8;0;67,42716273;2,773755384;23,60306032;0,861894563;4,287792089;0,347567396
20180614;8,9;71;5;0;73,75503478;3,114296584;24,90906032;0,925544483;4,745353833;0,389316979
20180615;9,6;70;16;0;78,5796433;3,491240464;26,34106032;2,218369598;5,244663504;0,97438701
20180616;10,3;70;6;0;80,47608405;3,892844224;27,89906032;1,618415696;5,772166706;0,742079171
20180617;11,9;67;9;0;82,0318088;4,396610344;29,74506032;2,251931868;6,420638162;1,367568253
20180618;13;74;9;0;82,07853557;4,827101392;31,78906032;2,264760656;6,997727561;1,522323497
20180619;16,2;72;15;0;82,64098079;5,395922624;34,40906032;3,284905585;7,752526903;2,938483127
20180620;21,7;75;6;0;82,97360511;6,065262224;38,01906032;2,177252617;8,671905318;1,740502019
20180621;17,8;49;27;0,6;85,95025666;7,197150716;40,92706032;9,371755844;9,998592529;9,597535076
20180622;13,6;54;16;0;85,99827712;7,991198852;43,07906032;5,420888823;10,91878852;6,140681094
20180623;14,2;80;5;0,4;83,43968967;8,350528532;45,33906032;2,198704575;11,43556399;2,254409533
20180624;8,4;60;3;0;83,6603215;8,796754932;46,55506032;2,046279082;11,94899177;2,099284365
20180625;11,7;68;6;0;83,70758593;9,27774002;48,36506032;2,395017939;12,54114458;2,730212297
20180626;13,9;60;5;0;84,31490674;9,98230802;50,57106032;2,469478968;13,36785613;2,977458653
20180627;16,6;72;20;0;84,36238728;10,56428119;53,26306032;5,291549018;14,1247488;6,88948405
20180628;10,7;84;10;0;81,81995795;10,78598525;54,89306032;2,308543655;14,46591828;2,898966848
20180629;15,9;93;0;0,5;79,40268684;10,92572457;57,45906032;1,070499566;14,8108269;0,80724302
20180630;18,1;88;4;0;79,44854561;11,19627868;60,42106032;1,315426324;15,30319162;1,091693995
20180701;16,3;93;12;0;78,35578625;11,34622666;63,05906032;1,777823562;15,65185258;2,154885791
20180702;15,6;88;21;6;45,06081118;6,465486867;57,11098878;0,239154629;10,07852145;0,144882181
20180703;9,2;73;15;0;62,35070321;6,807855777;58,47098878;0,99599052;10,54599937;0,618481361
20180704;9,7;76;14;1;67,16241503;7,126956897;59,92098878;1,155767585;10,98696162;0,734091954
20180705;9,4;90;5;0;69,55119418;7,256222397;61,31698878;0,793350089;11,19918086;0,50928534
20180706;11,8;90;11;1;65,89513212;7,415034297;63,14498878;0,950104523;11,46443437;0,617940327
20180707;11,1;90;13;7;32,6102701;3,742957595;54,51628772;0,013168434;6,389240379;0,006329558
20180708;12,3;83;16;0;51,37425992;4,023402175;56,43428772;0,431744989;6,829547239;0,214235496
20180709;10,9;83;7;0,2;61,2045301;4,274546575;58,10028772;0,625829081;7,220946822;0,319090342
20180710;7,1;93;8;0;63,90015911;4,345211715;59,08228772;0,753500459;7,34073587;0,387314501
20180711;13,4;79;12;0;72,3825962;4,720081665;61,19828772;1,243296937;7,914161193;0,663574023
20180712;15,1;78;12;0,2;77,34301024;5,158845705;63,62028772;1,63557169;8,578630208;0,909725818
20180713;16,7;77;4;0;79,58577593;5,662858045;66,33028772;1,33348719;9,333606259;0,77524691
20180714;20,6;71;14;0;82,54606275;6,437589275;69,74228772;3,086575219;10,46113143;3,303093697
20180715;19,4;83;12;0;82,43077243;6,866627625;72,93828772;2,750916989;11,1168272;2,988976864
20180716;11,2;75;16;0;82,47763092;7,245190875;74,65828772;3,384760334;11,66123035;3,936986914
20180717;13;91;15;0;79,44919976;7,401417465;76,70228772;2,289664671;11,92585882;2,471480802
20180718;18,3;93;12;0,6;77,28922629;7,568600845;79,70028772;1,628824212;12,23298961;1,410621134
20180719;12,7;93;13;6;35,09837522;3,962570384;72,87475913;0,02392265;6,976739025;0,011993919
20180720;8,4;86;27;45;22,8895455;1,397979028;1,216;0,001471344;0,952498498;0,000382819
20180721;12,4;64;9;4;40,76043919;0,77097795;1,936;0,063033745;0,772685186;0,015809635
20180722;10,8;78;12;0;57,64174068;1,09327993;3,584;0,636557721;1,240522819;0,174750855
20180723;10,7;64;26;0,2;73,97531792;1,61625121;5,214;2,693606336;1,821171804;0,81258363
20180724;10,5;67;15;0;79,25407251;2,08751629;6,808;2,246417238;2,363358809;0,731284191
20180725;11,2;92;4;1,5;63,27850187;2,20865653;8,528;0,598797462;2,681267436;0,203008958
20180726;12,1;91;9;3;43,51328471;0,999927202;7,96417168;0,102036429;1,522094754;0,029380022
20180727;11,8;89;3;0;50,78454487;1,174620292;9,79217168;0,209575768;1,807264419;0,063091252
20180728;12,9;83;6;0,5;61,13768289;1,467622092;11,81817168;0,592828163;2,239859976;0,18982334
20180729;13,4;82;22;0,5;71,2127379;1,788939192;13,93417168;1,972449005;2,708538745;0,670969199
20180730;14,4;63;16;0;79,8169785;2,494975042;16,23017168;2,498650143;3,604644602;0,94107838
20180731;11,5;75;18;0;80,86649646;2,882771542;18,00417168;3,092744951;4,117385807;1,763975767
20180801;11,4;66;15;0;82,37093202;3,478434542;19,76017168;3,176095219;4,83088561;2,060660013
20180802;10,9;75;9;0;82,41777075;3,898902542;21,42617168;2,361222907;5,359600178;1,241525634
20180803;11;91;2;0;79,74074764;4,051532426;23,11017168;1,224655916;5,633839899;0,555379464
20180804;11,2;84;7;0;79,78671803;4,327359434;24,83017168;1,582869333;6,028240508;0,740405698
20180805;14,7;75;9;0;81,06618493;4,880975634;27,18017168;2,010085569;6,737275824;0,990905107
20180806;16,9;71;15;0;82,50696798;5,612589954;29,92617168;3,23025139;7,642052915;2,849978293
20180807;18,4;60;26;0;84,81020192;6,705806754;32,94217168;7,608358317;8,888294261;7,581397142
20180808;11,5;84;29;10;43,69925548;3,212382739;19,96506052;0,288161136;4,581752823;0,11943164
20180809;11,3;81;24;1;58,20856075;3,542590275;21,70306052;1,215154014;5,03182055;0,524156989
20180810;10,8;72;10;0;69,88870832;4,009590067;23,35106052;1,031643628;5,610671473;0,466978311
20180811;13,8;81;12;0;75,14213422;4,406371703;25,53906052;1,413227087;6,15700315;0,667579274
20180812;17,3;74;24;0;80,35661154;5,076878007;28,35706052;3,956613896;7,014272733;3,468967423
20180813;19,7;74;9;0;82,05805505;5,834841655;31,60706052;2,25912433;7,984653243;1,723137832
20180814;16,1;71;18;0;82,77363068;6,533939783;34,20906052;3,885304263;8,844584504;3,883996923
20180815;14,9;65;5;0;83,50127383;7,318813383;36,59506052;2,216463445;9,758506163;1,996180953
20180816;15,5;73;16;0;83,54848575;7,946992575;39,08906052;3,881702893;10,53794756;4,299534106
20180817;19,9;77;5;0;83,59571325;8,623946055;42,37506052;2,244065101;11,4316309;2,322065616
20180818;23,2;68;24;0;84,55976173;9,713799111;46,25506052;6,648251446;12,73930194;8,018088685
20180819;6,4;92;21;28;23,05481044;3,992254391;1,289111678;0,001152089;3,278689946;0,000418896
20180820;10;65;21;1,2;51,16149212;4,536760451;2,793111678;0,542138376;3,976414945;0,21210249
20180821;10,5;68;15;0;68,0460987;5,057019523;4,387111678;1,251523587;4,607240601;0,519915374
20180822;14,1;74;12;0;75,92371466;5,610916035;6,629111678;1,480743666;5,278070884;0,652219786
20180823;13,5;75;13;0;79,307336;6,122485435;8,763111678;2,041620809;5,869445641;0,943312676
20180824;13,1;85;26;0,5;79,35316329;6,421017715;10,82511168;3,947777299;6,239803713;3,237301056
20180825;10,9;64;16;2;70,18918201;5,624297595;12,49111168;1,409278839;5,569357064;0,635794067
20180826;16;46;15;0;82,73316137;6,918498099;15,07511168;3,323263262;6,854458593;2,758618944
20180827;18,8;40;18;0;87,77426701;8,591960739;18,16311168;7,71545191;8,513376046;7,52415218
20180828;20,2;57;12;0;87,78282643;9,875649543;21,50311168;5,709721601;9,810511115;6,102751392
20180829;21,3;74;10;0;85,37588986;10,69191809;25,04111168;3,673344745;10,66099801;4,078047618
20180830;18,4;90;3;58;21,42229258;4,37155062;3,016;0,000259403;3,846040817;0,000100167
20180831;7,4;93;22;52;11,31928963;1,50374998;1,036;8,04944E-06;0,980701115;2,1059E-06
20180901;11,2;90;6;1;21,39740246;1,70642692;2,756;0,000298977;1,508319274;8,58939E-05
20180902;12,2;94;4;57;6,752704434;0,249039292;1,9;2,48928E-07;0,375148646;5,68353E-08
20180903;16,3;83;12;0;31,63572527;0,736452616;4,538;0,00976513;1,047798419;0,002587856
20180904;18,7;68;12,9;0;62,32522783;1,780486024;7,608;0,894834297;2,246570378;0,286786197
20180905;19,4;67;27;0;78,83644604;2,895209194;10,804;3,952597975;3,467442665;2,344927441
20180906;23,1;57;18;0;85,22755566;4,609889062;14,666;5,384921627;5,16279248;4,183277058
20180907;24,5;65;6;0;85,4585784;6,086299942;18,78;3,037582995;6,724411928;2,41117197
20180908;24,4;59;12;0;86,34720974;7,809053932;22,876;4,654657617;8,426682532;4,594731882
20180909;18,5;77;14;0;84,24848782;8,551873156;25,91;3,851588246;9,371136363;3,979024001
20180910;17,8;79;19;0;83,38664427;9,205877038;28,818;4,420602203;10,23658819;4,8469444
20180911;19,4;70;27;0;83,71920957;10,21926174;32,014;6,909546755;11,36717168;7,835017241
20180912;18,8;73;4;0;83,76649344;11,10461393;35,102;2,182363746;12,40128031;2,383389656
20180913;17,8;84;7;0;82,28513167;11,6029026;38,01;2,100161645;13,16157512;2,369228837
20180914;15,7;87;4;0;81,03551742;11,96277776;40,54;1,557051005;13,76840442;1,486734739
20180915;19,4;84;15;5;52,86654851;7,558372503;37,51070757;0,482687655;10,05271388;0,29201096
20180916;21,1;79;3;0;65,9282698;8,326567539;41,01270757;0,635720262;11,04641451;0,404991523
20180917;23,8;69;2;0;76,66912226;9,598488921;45,00070757;0,940358228;12,52052211;0,642896527
20180918;20,1;83;12;0;79,06651677;10,19234883;48,32270757;1,896913292;13,34682937;2,059145116
20180919;20,6;62;24;5;69,05005323;7,180255568;45,3880703;2,033691569;10,29064054;1,813110306
20180920;21,6;42;21;0;85,6946335;9,349722716;48,9800703;6,68350967;12,65853137;8,029694017
20180921;24,9;75;15;0;85,28900585;10,42077972;53,1660703;4,669085956;13,98752228;6,093977617
20180922;29,7;67;24;0;85,92305666;12,09558331;58,2160703;8,026476467;15,92125037;10,53527043
20180923;23,1;81;24;0;83,76459721;12,85323255;62,0780703;5,976038753;16,93862902;8,469479579
20180924;21,3;59;14;0;85,54180526;14,3665537;65,6160703;4,598255337;18,56897485;7,050745598
20180925;21;75;18;0;84,74911325;15,27695215;69,1000703;5,042283242;19,67777716;7,915466962
20180926;22,9;78;8;0,5;84,33034755;16,14697999;72,9260703;2,878382945;20,78734592;4,797034443
20180927;18,8;86;14;0,2;81,87003722;16,6060515;76,0140703;2,840972894;21,48050997;4,835732993
20180928;24,3;79;21;0;82,44416821;17,48497735;80,0920703;4,336289809;22,62289142;7,48846501
20180929;30,1;71;21;0;84,89508616;18,9758887;85,2140703;5,983291853;24,37944198;10,31070389
20180930;23,1;73;20;73;53,92192244;7,738262453;3,862;0,690571726;7,113701374;0,349525788
20181001;17,2;69;39;52;53,14835185;4,001493476;4,05;1,664907031;3,609518085;0,627383396
20181002;15,2;50;12;0;75,0792573;5,545103476;7,74;1,408255841;5,281759492;0,620482685
20181003;19,3;54;6;0;82,94285119;7,322433076;12,168;2,168721692;7,134170548;1,411556408
20181004;21,6;47;12;0;87,11107118;9,601104476;17,01;5,18736487;9,440276001;5,449887196
20181005;19,4;46;14;0;87,81601085;11,69776248;21,456;6,345087271;11,55143576;7,317088247
20181006;18,9;60;20;0;87,19427435;13,21296248;25,812;7,854780652;13,09516297;9,392192648
20181007;22,6;67;12;0;86,55582945;14,69425988;30,834;4,793986835;14,60971648;6,402208305
